taxonID,locality,countryCode,occurrenceStatus,threatStatus,source
butterflies-europe-checklist:taxon:3d946893006f87e5049eed90547314f4,Luxembourg,LU,present,VU,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:3d946893006f87e5049eed90547314f4,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:3d946893006f87e5049eed90547314f4,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:3d946893006f87e5049eed90547314f4,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:3d946893006f87e5049eed90547314f4,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:3d946893006f87e5049eed90547314f4,Poland,PL,present,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:3d946893006f87e5049eed90547314f4,Portugal,PT,present,"",
butterflies-europe-checklist:taxon:3d946893006f87e5049eed90547314f4,Romania,RO,present,NT,Rakosy (2002)
butterflies-europe-checklist:taxon:3d946893006f87e5049eed90547314f4,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:3d946893006f87e5049eed90547314f4,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:3d946893006f87e5049eed90547314f4,Slovenia,SI,present,VU,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:3d946893006f87e5049eed90547314f4,Slovakia,SK,present,LC,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:3d946893006f87e5049eed90547314f4,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Andorra,AD,present,DD,Dantart & Jubany (2012)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Austria,AT,present,LC,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Bosnia and Herzegovina,BA,present,NT,Đug (2013)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Belgium,BE,present,LC,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Switzerland,CH,present,NT,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Czech Republic,CZ,present,NE,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Germany,DE,present,NT,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Denmark,DK,present,LC,Wind & Phil (2004)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Estonia,EE,present,LC,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Spain,ES,present,NE,Verdú & Galante (2009) |  Verdú et al. (2011)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Finland,FI,present,LC,Kaitila et al. (2010)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,United Kingdom,GB,present,NT,Fox et al. (2011)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Croatia,HR,present,NT,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Hungary,HU,present,NT,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Liechtenstein,LI,present,"",
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Lithuania,LT,present,LC,Rašomavičius (2007)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Luxembourg,LU,present,LC,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Netherlands,NL,present,CR,Bos et al. (2006)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Poland,PL,present,NT,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Portugal,PT,present,"",
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Romania,RO,present,NT,Rakosy (2002)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Sweden,SE,present,LC,Ahrné et al. (2015)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Slovenia,SI,present,LC,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Slovakia,SK,present,LC,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:35a1b9db83778501c2bc8000c29b4901,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:4329becfd5d68a3f8318bc5ba986f500,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:4329becfd5d68a3f8318bc5ba986f500,Austria,AT,present,DD,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:4329becfd5d68a3f8318bc5ba986f500,Bosnia and Herzegovina,BA,present,NT,Đug (2013)
butterflies-europe-checklist:taxon:4329becfd5d68a3f8318bc5ba986f500,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:4329becfd5d68a3f8318bc5ba986f500,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:4329becfd5d68a3f8318bc5ba986f500,Croatia,HR,present,VU,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:4329becfd5d68a3f8318bc5ba986f500,Hungary,HU,present,VU,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:4329becfd5d68a3f8318bc5ba986f500,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:4329becfd5d68a3f8318bc5ba986f500,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:4329becfd5d68a3f8318bc5ba986f500,Romania,RO,present,NT,Rakosy (2002)
butterflies-europe-checklist:taxon:4329becfd5d68a3f8318bc5ba986f500,Serbia,RS,present,VU,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:4329becfd5d68a3f8318bc5ba986f500,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:4329becfd5d68a3f8318bc5ba986f500,Slovakia,SK,present,DD,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:4329becfd5d68a3f8318bc5ba986f500,Ukraine,UA,present,VU,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Andorra,AD,present,VU,Dantart & Jubany (2012)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Austria,AT,present,LC,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Bosnia and Herzegovina,BA,present,LC,Đug (2013)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Belgium,BE,present,LC,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Switzerland,CH,present,LC,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Czech Republic,CZ,present,NE,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Germany,DE,present,LC,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Denmark,DK,present,LC,Wind & Phil (2004)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Estonia,EE,present,LC,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Spain,ES,present,NE,Verdú & Galante (2009) |  Verdú et al. (2011)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Finland,FI,present,LC,Kaitila et al. (2010)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,United Kingdom,GB,present,LC,Fox et al. (2011)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Hungary,HU,present,LC,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Ireland,IE,present,LC,Regan et al. (2010)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Liechtenstein,LI,present,"",
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Lithuania,LT,present,LC,Rašomavičius (2007)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Luxembourg,LU,present,LC,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Netherlands,NL,present,LC,Bos et al. (2006)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Norway,NO,present,LC,Henriksen & Hilmo (2015)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Poland,PL,present,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Romania,RO,present,LC,Rakosy (2002)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Sweden,SE,present,LC,Ahrné et al. (2015)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Slovenia,SI,present,LC,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Slovakia,SK,present,LC,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Andorra,AD,present,LC,Dantart & Jubany (2012)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Austria,AT,present,NT,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Bosnia and Herzegovina,BA,present,LC,Đug (2013)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Belgium,BE,present,LC,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Switzerland,CH,present,NT,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Cyprus,CY,present,"",
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Czech Republic,CZ,present,NE,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Germany,DE,present,LC,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Denmark,DK,present,LC,Wind & Phil (2004)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Estonia,EE,present,LC,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Spain,ES,present,NE,Verdú & Galante (2009) |  Verdú et al. (2011)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Finland,FI,present,LC,Kaitila et al. (2010)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,United Kingdom,GB,absent,?,Fox et al. (2011)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Hungary,HU,present,LC,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Lithuania,LT,present,LC,Rašomavičius (2007)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Luxembourg,LU,present,LC,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Netherlands,NL,absent,?,Bos et al. (2006)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Norway,NO,present,EN,Henriksen & Hilmo (2015)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Poland,PL,present,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Portugal,PT,present,"",
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Romania,RO,present,NT,Rakosy (2002)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Sweden,SE,present,LC,Ahrné et al. (2015)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Slovenia,SI,present,LC,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Slovakia,SK,present,VU,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:971fecf94304a1e6f5712d41252409b0,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Austria,AT,present,LC,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Bosnia and Herzegovina,BA,present,LC,Đug (2013)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Belgium,BE,present,LC,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Switzerland,CH,present,LC,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Czech Republic,CZ,present,NE,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Germany,DE,present,LC,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Denmark,DK,present,LC,Wind & Phil (2004)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Estonia,EE,present,LC,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Spain,ES,present,NE,Verdú & Galante (2009) |  Verdú et al. (2011)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Finland,FI,present,LC,Kaitila et al. (2010)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Hungary,HU,present,LC,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Italy,IT,present,EN,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Lithuania,LT,present,LC,Rašomavičius (2007)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Luxembourg,LU,present,LC,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Netherlands,NL,present,LC,Bos et al. (2006)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Poland,PL,present,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Romania,RO,present,LC,Rakosy (2002)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Sweden,SE,present,LC,Ahrné et al. (2015)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Slovenia,SI,present,LC,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Slovakia,SK,present,LC,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:705d2bfbffd13e0e946b09e01efc7029,Greece,GR,present,NT,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:aa0a1aa01ec36861389115a339a755c7,Andorra,AD,present,VU,Dantart & Jubany (2012)
