"raw_speciesname_europe","RLCNum_species","raw_country_code","raw_red_list_category","Country.x","RLCNum","Country.y","EU","Area","Npeople","sqrtArea"
"Carcharodus lavatherae",34.5555555555556,"DE","CR","Germany",80,"Germany","EU",357168,82114224,597.6353403205
"Carcharodus lavatherae",34.5555555555556,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Carcharodus lavatherae",34.5555555555556,"FR","NT","France",20,"France","EU",551394,64979548,742.559088557941
"Carcharodus lavatherae",34.5555555555556,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Carcharodus lavatherae",34.5555555555556,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Carcharodus lavatherae",34.5555555555556,"HU","RE","Hungary",100,"Hungary","EU",93030,9721559,305.008196611173
"Carcharodus lavatherae",34.5555555555556,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Carcharodus lavatherae",34.5555555555556,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Carcharodus lavatherae",34.5555555555556,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Carcharodus lavatherae",34.5555555555556,"MK","VU","Macedonia",30,"Macedonia",,25713,2083160,160.352736178713
"Carcharodus lavatherae",34.5555555555556,"RO","VU",,,"Romania","EU",238392,19679306,488.254032241414
"Carcharodus lavatherae",34.5555555555556,"RS","NT","Serbia",20,"Serbia",,88361,8790574,297.255782113654
"Carcharodus lavatherae",34.5555555555556,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Carcharodus lavatherae",34.5555555555556,"SI","EN","Slovenia",65,"Slovenia","EU",20273,2079976,142.383285535908
"Carcharodus lavatherae",34.5555555555556,"SK","RE","Slovakia",100,"Slovakia","EU",49036,5447662,221.440736992993
"Carcharodus lavatherae",34.5555555555556,"UA","EN","Ukraine",50,"Ukraine",,603628,44222947,776.935003716527
"Carcharodus orientalis",7,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Carcharodus orientalis",7,"BA","DD","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Carcharodus orientalis",7,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Carcharodus orientalis",7,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Carcharodus orientalis",7,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Carcharodus orientalis",7,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Carcharodus orientalis",7,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Carcharodus orientalis",7,"RO","VU",,,"Romania","EU",238392,19679306,488.254032241414
"Carcharodus orientalis",7,"RS","NT","Serbia",20,"Serbia",,88361,8790574,297.255782113654
"Carcharodus orientalis",7,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Carcharodus orientalis",7,"UA","VU","Ukraine",30,"Ukraine",,603628,44222947,776.935003716527
"Carcharodus stauderi",1,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Carcharodus tripolinus",1,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Carcharodus tripolinus",1,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Carterocephalus palaemon",6.6551724137931,"AD","Unknown",,,"Andorra",,468,76965,21.6333076527839
"Carterocephalus palaemon",6.6551724137931,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Carterocephalus palaemon",6.6551724137931,"AT","LC","Austria",1,"Austria","EU",83858,8735453,289.58245803225
"Carterocephalus palaemon",6.6551724137931,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Carterocephalus palaemon",6.6551724137931,"BE","LC","Belgium",1,"Belgium","EU",30528,11429336,174.722637342732
"Carterocephalus palaemon",6.6551724137931,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Carterocephalus palaemon",6.6551724137931,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Carterocephalus palaemon",6.6551724137931,"CH","LC","Switzerland",1,"Switzerland",,41290,8476005,203.199409447961
"Carterocephalus palaemon",6.6551724137931,"CZ","NE","Czech Republic",1,"Czech Republic","EU",78866,10618303,280.830909979653
"Carterocephalus palaemon",6.6551724137931,"DE","LC","Germany",1,"Germany","EU",357168,82114224,597.6353403205
"Carterocephalus palaemon",6.6551724137931,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Carterocephalus palaemon",6.6551724137931,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Carterocephalus palaemon",6.6551724137931,"FI","NT","Finland",20,"Finland","EU",338145,5523231,581.502364569569
"Carterocephalus palaemon",6.6551724137931,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Carterocephalus palaemon",6.6551724137931,"GB","EN","United Kingdom",50,"United Kingdom","EU",244820,66181585,494.79288596341
"Carterocephalus palaemon",6.6551724137931,"GR","VU","Greece",30,"Greece","EU",131940,11159773,363.235460823967
"Carterocephalus palaemon",6.6551724137931,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Carterocephalus palaemon",6.6551724137931,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Carterocephalus palaemon",6.6551724137931,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Carterocephalus palaemon",6.6551724137931,"LI","No Red List available",,,"Liechtenstein",,160,37922,12.6491106406735
"Carterocephalus palaemon",6.6551724137931,"LT","NT","Lithuania",20,"Lithuania","EU",65300,2890297,255.538646783613
"Carterocephalus palaemon",6.6551724137931,"LU","NT","Luxembourg",20,"Luxembourg","EU",2428,583455,49.2747399790197
"Carterocephalus palaemon",6.6551724137931,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Carterocephalus palaemon",6.6551724137931,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Carterocephalus palaemon",6.6551724137931,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Carterocephalus palaemon",6.6551724137931,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Carterocephalus palaemon",6.6551724137931,"NL","VU","Netherlands",30,"Netherlands","EU",41198,17035938,202.972904595663
"Carterocephalus palaemon",6.6551724137931,"NO","LC","Norway",1,"Norway",,385178,5305383,620.627102211948
"Carterocephalus palaemon",6.6551724137931,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Carterocephalus palaemon",6.6551724137931,"RO","LC",,,"Romania","EU",238392,19679306,488.254032241414
"Carterocephalus palaemon",6.6551724137931,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Carterocephalus palaemon",6.6551724137931,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Carterocephalus palaemon",6.6551724137931,"SE","LC","Sweden",1,"Sweden","EU",449964,9910701,670.793559897529
"Carterocephalus palaemon",6.6551724137931,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Carterocephalus palaemon",6.6551724137931,"SK","LC","Slovakia",1,"Slovakia","EU",49036,5447662,221.440736992993
"Carterocephalus palaemon",6.6551724137931,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Carterocephalus silvicola",29.6666666666667,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Carterocephalus silvicola",29.6666666666667,"CZ","RE","Czech Republic",100,"Czech Republic","EU",78866,10618303,280.830909979653
"Carterocephalus silvicola",29.6666666666667,"DE","EN","Germany",50,"Germany","EU",357168,82114224,597.6353403205
"Carterocephalus silvicola",29.6666666666667,"DK","EN","Denmark",50,"Denmark","EU",44493,5733551,210.93363885355
"Carterocephalus silvicola",29.6666666666667,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Carterocephalus silvicola",29.6666666666667,"FI","LC","Finland",1,"Finland","EU",338145,5523231,581.502364569569
"Carterocephalus silvicola",29.6666666666667,"LT","LC","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Carterocephalus silvicola",29.6666666666667,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Carterocephalus silvicola",29.6666666666667,"NO","NT","Norway",20,"Norway",,385178,5305383,620.627102211948
"Carterocephalus silvicola",29.6666666666667,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Carterocephalus silvicola",29.6666666666667,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Carterocephalus silvicola",29.6666666666667,"SE","LC","Sweden",1,"Sweden","EU",449964,9910701,670.793559897529
"Carterocephalus silvicola",29.6666666666667,"SK","RE","Slovakia",100,"Slovakia","EU",49036,5447662,221.440736992993
"Carterocephalus silvicola",29.6666666666667,"UA","VU","Ukraine",30,"Ukraine",,603628,44222947,776.935003716527
"Celastrina argiolus",1,"AD","LC","Andorra",1,"Andorra",,468,76965,21.6333076527839
"Celastrina argiolus",1,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Celastrina argiolus",1,"AT","LC","Austria",1,"Austria","EU",83858,8735453,289.58245803225
"Celastrina argiolus",1,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Celastrina argiolus",1,"BE","LC","Belgium",1,"Belgium","EU",30528,11429336,174.722637342732
"Celastrina argiolus",1,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Celastrina argiolus",1,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Celastrina argiolus",1,"CH","LC","Switzerland",1,"Switzerland",,41290,8476005,203.199409447961
"Celastrina argiolus",1,"CY","No Red List available",,,"Cyprus","EU",9251,1179551,96.1821189203066
"Celastrina argiolus",1,"CZ","NE","Czech Republic",1,"Czech Republic","EU",78866,10618303,280.830909979653
"Celastrina argiolus",1,"DE","LC","Germany",1,"Germany","EU",357168,82114224,597.6353403205
"Celastrina argiolus",1,"DK","LC","Denmark",1,"Denmark","EU",44493,5733551,210.93363885355
"Celastrina argiolus",1,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Celastrina argiolus",1,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Celastrina argiolus",1,"FI","LC","Finland",1,"Finland","EU",338145,5523231,581.502364569569
"Celastrina argiolus",1,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Celastrina argiolus",1,"GB","LC","United Kingdom",1,"United Kingdom","EU",244820,66181585,494.79288596341
"Celastrina argiolus",1,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Celastrina argiolus",1,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Celastrina argiolus",1,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Celastrina argiolus",1,"IE","LC","Ireland",1,"Ireland","EU",70273,4761657,265.09055056716
"Celastrina argiolus",1,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Celastrina argiolus",1,"LI","No Red List available",,,"Liechtenstein",,160,37922,12.6491106406735
"Celastrina argiolus",1,"LT","LC","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Celastrina argiolus",1,"LU","LC","Luxembourg",1,"Luxembourg","EU",2428,583455,49.2747399790197
"Celastrina argiolus",1,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Celastrina argiolus",1,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Celastrina argiolus",1,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Celastrina argiolus",1,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Celastrina argiolus",1,"MT","No Red List available",,,"Malta","EU",316,430835,17.7763888346312
"Celastrina argiolus",1,"NL","LC","Netherlands",1,"Netherlands","EU",41198,17035938,202.972904595663
"Celastrina argiolus",1,"NO","LC","Norway",1,"Norway",,385178,5305383,620.627102211948
"Celastrina argiolus",1,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Celastrina argiolus",1,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Celastrina argiolus",1,"RO","LC",,,"Romania","EU",238392,19679306,488.254032241414
"Celastrina argiolus",1,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Celastrina argiolus",1,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Celastrina argiolus",1,"SE","LC","Sweden",1,"Sweden","EU",449964,9910701,670.793559897529
"Celastrina argiolus",1,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Celastrina argiolus",1,"SK","LC","Slovakia",1,"Slovakia","EU",49036,5447662,221.440736992993
"Celastrina argiolus",1,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Charaxes jasius",7.85714285714286,"AL","NT","Albania",20,"Albania",,28748,2930187,169.552351797314
"Charaxes jasius",7.85714285714286,"BA","VU","Bosnia and Herzegovina",30,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Charaxes jasius",7.85714285714286,"CY","No Red List available",,,"Cyprus","EU",9251,1179551,96.1821189203066
"Charaxes jasius",7.85714285714286,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Charaxes jasius",7.85714285714286,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Charaxes jasius",7.85714285714286,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Charaxes jasius",7.85714285714286,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Charaxes jasius",7.85714285714286,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Charaxes jasius",7.85714285714286,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Charaxes jasius",7.85714285714286,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Chazara briseis",45.75,"AD","VU","Andorra",30,"Andorra",,468,76965,21.6333076527839
"Chazara briseis",45.75,"AL","VU","Albania",30,"Albania",,28748,2930187,169.552351797314
"Chazara briseis",45.75,"AT","CR","Austria",80,"Austria","EU",83858,8735453,289.58245803225
"Chazara briseis",45.75,"BA","NT","Bosnia and Herzegovina",20,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Chazara briseis",45.75,"BE","RE","Belgium",100,"Belgium","EU",30528,11429336,174.722637342732
"Chazara briseis",45.75,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Chazara briseis",45.75,"CH","CR","Switzerland",80,"Switzerland",,41290,8476005,203.199409447961
"Chazara briseis",45.75,"CY","No Red List available",,,"Cyprus","EU",9251,1179551,96.1821189203066
"Chazara briseis",45.75,"CZ","CR","Czech Republic",80,"Czech Republic","EU",78866,10618303,280.830909979653
"Chazara briseis",45.75,"DE","CR","Germany",80,"Germany","EU",357168,82114224,597.6353403205
"Chazara briseis",45.75,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Chazara briseis",45.75,"FR","VU","France",30,"France","EU",551394,64979548,742.559088557941
"Chazara briseis",45.75,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Chazara briseis",45.75,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Chazara briseis",45.75,"HU","EN","Hungary",50,"Hungary","EU",93030,9721559,305.008196611173
"Chazara briseis",45.75,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Chazara briseis",45.75,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Chazara briseis",45.75,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Chazara briseis",45.75,"PL","RE","Poland",100,"Poland","EU",312685,38170712,559.182438923112
"Chazara briseis",45.75,"RO","VU",,,"Romania","EU",238392,19679306,488.254032241414
"Chazara briseis",45.75,"RS","VU","Serbia",30,"Serbia",,88361,8790574,297.255782113654
"Chazara briseis",45.75,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Chazara briseis",45.75,"SI","RE","Slovenia",100,"Slovenia","EU",20273,2079976,142.383285535908
"Chazara briseis",45.75,"SK","CR","Slovakia",80,"Slovakia","EU",49036,5447662,221.440736992993
"Chazara briseis",45.75,"UA","NT","Ukraine",20,"Ukraine",,603628,44222947,776.935003716527
"Chazara persephone",30,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Chazara persephone",30,"UA","VU","Ukraine",30,"Ukraine",,603628,44222947,776.935003716527
"Chazara prieuri",20,"ES","NT","Spain",20,"Spain","EU",498468,46354321,706.022662525786
"Coenonympha arcania",10.1379310344828,"AD","LC","Andorra",1,"Andorra",,468,76965,21.6333076527839
"Coenonympha arcania",10.1379310344828,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Coenonympha arcania",10.1379310344828,"AT","LC","Austria",1,"Austria","EU",83858,8735453,289.58245803225
"Coenonympha arcania",10.1379310344828,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Coenonympha arcania",10.1379310344828,"BE","VU","Belgium",30,"Belgium","EU",30528,11429336,174.722637342732
"Coenonympha arcania",10.1379310344828,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Coenonympha arcania",10.1379310344828,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Coenonympha arcania",10.1379310344828,"CH","NT","Switzerland",20,"Switzerland",,41290,8476005,203.199409447961
"Coenonympha arcania",10.1379310344828,"CZ","NT","Czech Republic",20,"Czech Republic","EU",78866,10618303,280.830909979653
"Coenonympha arcania",10.1379310344828,"DE","LC","Germany",1,"Germany","EU",357168,82114224,597.6353403205
"Coenonympha arcania",10.1379310344828,"DK","RE","Denmark",100,"Denmark","EU",44493,5733551,210.93363885355
"Coenonympha arcania",10.1379310344828,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Coenonympha arcania",10.1379310344828,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Coenonympha arcania",10.1379310344828,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Coenonympha arcania",10.1379310344828,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Coenonympha arcania",10.1379310344828,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Coenonympha arcania",10.1379310344828,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Coenonympha arcania",10.1379310344828,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
