raw_speciesname_europe,RLCNum_species,raw_country_code,raw_red_list_category,Country.x,RLCNum,Country.y,EU,Area,Npeople,sqrtArea
Pyrgus sidae,9.727272727272727,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Pyrgus sidae,9.727272727272727,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Pyrgus sidae,9.727272727272727,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Pyrgus sidae,9.727272727272727,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Pyrgus sidae,9.727272727272727,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Pyrgus sidae,9.727272727272727,RO,EN,,,Romania,EU,238392,19679306,488.2540322414143
Pyrgus sidae,9.727272727272727,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Pyrgus sidae,9.727272727272727,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Pyrgus sidae,9.727272727272727,UA,VU,Ukraine,30,Ukraine,,603628,44222947,776.9350037165271
Pyrgus warrenensis,15.333333333333334,AT,NT,Austria,20,Austria,EU,83858,8735453,289.5824580322503
Pyrgus warrenensis,15.333333333333334,CH,NT,Switzerland,20,Switzerland,,41290,8476005,203.19940944796076
Pyrgus warrenensis,15.333333333333334,DE,R,Germany,20,Germany,EU,357168,82114224,597.6353403205002
Pyrgus warrenensis,15.333333333333334,FR,VU,France,30,France,EU,551394,64979548,742.559088557941
Pyrgus warrenensis,15.333333333333334,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Pyrgus warrenensis,15.333333333333334,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Pyronia bathseba,1,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Pyronia bathseba,1,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Pyronia bathseba,1,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Pyronia cecilia,1,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Pyronia cecilia,1,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Pyronia cecilia,1,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Pyronia cecilia,1,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Pyronia cecilia,1,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Pyronia cecilia,1,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Pyronia cecilia,1,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Pyronia tithonus,18.666666666666668,AD,LC,Andorra,1,Andorra,,468,76965,21.633307652783937
Pyronia tithonus,18.666666666666668,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Pyronia tithonus,18.666666666666668,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Pyronia tithonus,18.666666666666668,BE,LC,Belgium,1,Belgium,EU,30528,11429336,174.72263734273244
Pyronia tithonus,18.666666666666668,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Pyronia tithonus,18.666666666666668,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Pyronia tithonus,18.666666666666668,CZ,RE,Czech Republic,100,Czech Republic,EU,78866,10618303,280.8309099796531
Pyronia tithonus,18.666666666666668,DE,LC,Germany,1,Germany,EU,357168,82114224,597.6353403205002
Pyronia tithonus,18.666666666666668,DK,NE,Denmark,,Denmark,EU,44493,5733551,210.93363885355035
Pyronia tithonus,18.666666666666668,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Pyronia tithonus,18.666666666666668,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Pyronia tithonus,18.666666666666668,GB,LC,United Kingdom,1,United Kingdom,EU,244820,66181585,494.79288596340996
Pyronia tithonus,18.666666666666668,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Pyronia tithonus,18.666666666666668,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Pyronia tithonus,18.666666666666668,HU,VU,Hungary,30,Hungary,EU,93030,9721559,305.00819661117305
Pyronia tithonus,18.666666666666668,IE,NT,Ireland,20,Ireland,EU,70273,4761657,265.09055056716
Pyronia tithonus,18.666666666666668,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Pyronia tithonus,18.666666666666668,LU,LC,Luxembourg,1,Luxembourg,EU,2428,583455,49.27473997901968
Pyronia tithonus,18.666666666666668,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Pyronia tithonus,18.666666666666668,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Pyronia tithonus,18.666666666666668,NL,LC,Netherlands,1,Netherlands,EU,41198,17035938,202.97290459566273
Pyronia tithonus,18.666666666666668,PL,CR,Poland,80,Poland,EU,312685,38170712,559.1824389231122
Pyronia tithonus,18.666666666666668,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Pyronia tithonus,18.666666666666668,RO,NT,,,Romania,EU,238392,19679306,488.2540322414143
Pyronia tithonus,18.666666666666668,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Pyronia tithonus,18.666666666666668,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Pyronia tithonus,18.666666666666668,SK,RE,Slovakia,100,Slovakia,EU,49036,5447662,221.44073699299324
Pyronia tithonus,18.666666666666668,UA,RE,Ukraine,100,Ukraine,,603628,44222947,776.9350037165271
Satyrium acaciae,13.523809523809524,AD,VU,Andorra,30,Andorra,,468,76965,21.633307652783937
Satyrium acaciae,13.523809523809524,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Satyrium acaciae,13.523809523809524,AT,VU,Austria,30,Austria,EU,83858,8735453,289.5824580322503
Satyrium acaciae,13.523809523809524,BA,NT,Bosnia and Herzegovina,20,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Satyrium acaciae,13.523809523809524,BE,RE,Belgium,100,Belgium,EU,30528,11429336,174.72263734273244
Satyrium acaciae,13.523809523809524,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Satyrium acaciae,13.523809523809524,CH,EN,Switzerland,50,Switzerland,,41290,8476005,203.19940944796076
Satyrium acaciae,13.523809523809524,CZ,NE,Czech Republic,1,Czech Republic,EU,78866,10618303,280.8309099796531
Satyrium acaciae,13.523809523809524,DE,NT,Germany,20,Germany,EU,357168,82114224,597.6353403205002
Satyrium acaciae,13.523809523809524,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Satyrium acaciae,13.523809523809524,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Satyrium acaciae,13.523809523809524,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Satyrium acaciae,13.523809523809524,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Satyrium acaciae,13.523809523809524,HU,LC,Hungary,1,Hungary,EU,93030,9721559,305.00819661117305
Satyrium acaciae,13.523809523809524,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Satyrium acaciae,13.523809523809524,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Satyrium acaciae,13.523809523809524,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Satyrium acaciae,13.523809523809524,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Satyrium acaciae,13.523809523809524,PL,NT,Poland,20,Poland,EU,312685,38170712,559.1824389231122
Satyrium acaciae,13.523809523809524,RO,NT,,,Romania,EU,238392,19679306,488.2540322414143
Satyrium acaciae,13.523809523809524,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Satyrium acaciae,13.523809523809524,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Satyrium acaciae,13.523809523809524,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Satyrium acaciae,13.523809523809524,SK,LC,Slovakia,1,Slovakia,EU,49036,5447662,221.44073699299324
Satyrium acaciae,13.523809523809524,UA,LC,Ukraine,1,Ukraine,,603628,44222947,776.9350037165271
Satyrium esculi,1,AD,LC,Andorra,1,Andorra,,468,76965,21.633307652783937
Satyrium esculi,1,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Satyrium esculi,1,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Satyrium esculi,1,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Satyrium esculi,1,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Satyrium ilicis,20.571428571428573,AD,VU,Andorra,30,Andorra,,468,76965,21.633307652783937
Satyrium ilicis,20.571428571428573,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Satyrium ilicis,20.571428571428573,AT,VU,Austria,30,Austria,EU,83858,8735453,289.5824580322503
Satyrium ilicis,20.571428571428573,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Satyrium ilicis,20.571428571428573,BE,CR,Belgium,80,Belgium,EU,30528,11429336,174.72263734273244
Satyrium ilicis,20.571428571428573,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Satyrium ilicis,20.571428571428573,BY,Unknown,Belarus,1,Belarus,,207600,9468338,455.6314299957807
Satyrium ilicis,20.571428571428573,CH,EN,Switzerland,50,Switzerland,,41290,8476005,203.19940944796076
Satyrium ilicis,20.571428571428573,CZ,EN,Czech Republic,50,Czech Republic,EU,78866,10618303,280.8309099796531
Satyrium ilicis,20.571428571428573,DE,EN,Germany,50,Germany,EU,357168,82114224,597.6353403205002
Satyrium ilicis,20.571428571428573,DK,RE,Denmark,100,Denmark,EU,44493,5733551,210.93363885355035
Satyrium ilicis,20.571428571428573,EE,LC,Estonia,1,Estonia,EU,45339,1309632,212.9295658193103
Satyrium ilicis,20.571428571428573,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Satyrium ilicis,20.571428571428573,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Satyrium ilicis,20.571428571428573,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Satyrium ilicis,20.571428571428573,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Satyrium ilicis,20.571428571428573,HU,LC,Hungary,1,Hungary,EU,93030,9721559,305.00819661117305
Satyrium ilicis,20.571428571428573,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Satyrium ilicis,20.571428571428573,LT,LC,Lithuania,1,Lithuania,EU,65300,2890297,255.53864678361276
Satyrium ilicis,20.571428571428573,LU,EN,Luxembourg,50,Luxembourg,EU,2428,583455,49.27473997901968
Satyrium ilicis,20.571428571428573,LV,No Red List available,,,Latvia,EU,64589,1949670,254.14366016094127
Satyrium ilicis,20.571428571428573,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Satyrium ilicis,20.571428571428573,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Satyrium ilicis,20.571428571428573,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Satyrium ilicis,20.571428571428573,NL,EN,Netherlands,50,Netherlands,EU,41198,17035938,202.97290459566273
Satyrium ilicis,20.571428571428573,PL,LC,Poland,1,Poland,EU,312685,38170712,559.1824389231122
Satyrium ilicis,20.571428571428573,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Satyrium ilicis,20.571428571428573,RO,VU,,,Romania,EU,238392,19679306,488.2540322414143
Satyrium ilicis,20.571428571428573,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Satyrium ilicis,20.571428571428573,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Satyrium ilicis,20.571428571428573,SE,NT,Sweden,20,Sweden,EU,449964,9910701,670.7935598975291
Satyrium ilicis,20.571428571428573,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Satyrium ilicis,20.571428571428573,SK,VU,Slovakia,30,Slovakia,EU,49036,5447662,221.44073699299324
Satyrium ilicis,20.571428571428573,UA,NT,Ukraine,20,Ukraine,,603628,44222947,776.9350037165271
Satyrium ledereri,50,GR,EN,Greece,50,Greece,EU,131940,11159773,363.23546082396746
Satyrium pruni,11.074074074074074,AT,NT,Austria,20,Austria,EU,83858,8735453,289.5824580322503
Satyrium pruni,11.074074074074074,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Satyrium pruni,11.074074074074074,BE,LC,Belgium,1,Belgium,EU,30528,11429336,174.72263734273244
Satyrium pruni,11.074074074074074,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Satyrium pruni,11.074074074074074,BY,Unknown,Belarus,1,Belarus,,207600,9468338,455.6314299957807
Satyrium pruni,11.074074074074074,CH,VU,Switzerland,30,Switzerland,,41290,8476005,203.19940944796076
Satyrium pruni,11.074074074074074,CZ,NT,Czech Republic,20,Czech Republic,EU,78866,10618303,280.8309099796531
Satyrium pruni,11.074074074074074,DE,LC,Germany,1,Germany,EU,357168,82114224,597.6353403205002
Satyrium pruni,11.074074074074074,DK,RE,Denmark,100,Denmark,EU,44493,5733551,210.93363885355035
Satyrium pruni,11.074074074074074,EE,LC,Estonia,1,Estonia,EU,45339,1309632,212.9295658193103
Satyrium pruni,11.074074074074074,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Satyrium pruni,11.074074074074074,FI,LC,Finland,1,Finland,EU,338145,5523231,581.5023645695691
Satyrium pruni,11.074074074074074,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Satyrium pruni,11.074074074074074,GB,EN,United Kingdom,50,United Kingdom,EU,244820,66181585,494.79288596340996
Satyrium pruni,11.074074074074074,GR,NT,Greece,20,Greece,EU,131940,11159773,363.23546082396746
Satyrium pruni,11.074074074074074,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Satyrium pruni,11.074074074074074,HU,LC,Hungary,1,Hungary,EU,93030,9721559,305.00819661117305
Satyrium pruni,11.074074074074074,IT,NT,Italy,20,Italy,EU,301318,59359900,548.924402809713
Satyrium pruni,11.074074074074074,LT,LC,Lithuania,1,Lithuania,EU,65300,2890297,255.53864678361276
Satyrium pruni,11.074074074074074,LU,LC,Luxembourg,1,Luxembourg,EU,2428,583455,49.27473997901968
Satyrium pruni,11.074074074074074,LV,No Red List available,,,Latvia,EU,64589,1949670,254.14366016094127
Satyrium pruni,11.074074074074074,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Satyrium pruni,11.074074074074074,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Satyrium pruni,11.074074074074074,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Satyrium pruni,11.074074074074074,PL,LC,Poland,1,Poland,EU,312685,38170712,559.1824389231122
Satyrium pruni,11.074074074074074,RO,NT,,,Romania,EU,238392,19679306,488.2540322414143
Satyrium pruni,11.074074074074074,RS,NT,Serbia,20,Serbia,,88361,8790574,297.25578211365377
Satyrium pruni,11.074074074074074,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Satyrium pruni,11.074074074074074,SE,LC,Sweden,1,Sweden,EU,449964,9910701,670.7935598975291
Satyrium pruni,11.074074074074074,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Satyrium pruni,11.074074074074074,SK,LC,Slovakia,1,Slovakia,EU,49036,5447662,221.44073699299324
Satyrium pruni,11.074074074074074,UA,LC,Ukraine,1,Ukraine,,603628,44222947,776.9350037165271
Satyrium spini,6.434782608695652,AD,VU,Andorra,30,Andorra,,468,76965,21.633307652783937
Satyrium spini,6.434782608695652,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Satyrium spini,6.434782608695652,AT,NT,Austria,20,Austria,EU,83858,8735453,289.5824580322503
Satyrium spini,6.434782608695652,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Satyrium spini,6.434782608695652,BE,DD,Belgium,1,Belgium,EU,30528,11429336,174.72263734273244
Satyrium spini,6.434782608695652,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Satyrium spini,6.434782608695652,BY,Unknown,Belarus,1,Belarus,,207600,9468338,455.6314299957807
Satyrium spini,6.434782608695652,CH,NT,Switzerland,20,Switzerland,,41290,8476005,203.19940944796076
Satyrium spini,6.434782608695652,CZ,VU,Czech Republic,30,Czech Republic,EU,78866,10618303,280.8309099796531
Satyrium spini,6.434782608695652,DE,VU,Germany,30,Germany,EU,357168,82114224,597.6353403205002
Satyrium spini,6.434782608695652,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Satyrium spini,6.434782608695652,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Satyrium spini,6.434782608695652,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Satyrium spini,6.434782608695652,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Satyrium spini,6.434782608695652,HU,LC,Hungary,1,Hungary,EU,93030,9721559,305.00819661117305
Satyrium spini,6.434782608695652,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Satyrium spini,6.434782608695652,LT,LC,Lithuania,1,Lithuania,EU,65300,2890297,255.53864678361276
Satyrium spini,6.434782608695652,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Satyrium spini,6.434782608695652,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Satyrium spini,6.434782608695652,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Satyrium spini,6.434782608695652,PL,LC,Poland,1,Poland,EU,312685,38170712,559.1824389231122
Satyrium spini,6.434782608695652,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Satyrium spini,6.434782608695652,RO,NT,,,Romania,EU,238392,19679306,488.2540322414143
Satyrium spini,6.434782608695652,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Satyrium spini,6.434782608695652,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Satyrium spini,6.434782608695652,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Satyrium spini,6.434782608695652,SK,LC,Slovakia,1,Slovakia,EU,49036,5447662,221.44073699299324
Satyrium spini,6.434782608695652,UA,LC,Ukraine,1,Ukraine,,603628,44222947,776.9350037165271
Satyrium w-album,13.870967741935484,AD,EN,Andorra,50,Andorra,,468,76965,21.633307652783937
Satyrium w-album,13.870967741935484,AL,VU,Albania,30,Albania,,28748,2930187,169.55235179731363
Satyrium w-album,13.870967741935484,AT,VU,Austria,30,Austria,EU,83858,8735453,289.5824580322503
Satyrium w-album,13.870967741935484,BA,NT,Bosnia and Herzegovina,20,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Satyrium w-album,13.870967741935484,BE,LC,Belgium,1,Belgium,EU,30528,11429336,174.72263734273244
Satyrium w-album,13.870967741935484,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Satyrium w-album,13.870967741935484,BY,Unknown,Belarus,1,Belarus,,207600,9468338,455.6314299957807
Satyrium w-album,13.870967741935484,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Satyrium w-album,13.870967741935484,CZ,NT,Czech Republic,20,Czech Republic,EU,78866,10618303,280.8309099796531
Satyrium w-album,13.870967741935484,DE,LC,Germany,1,Germany,EU,357168,82114224,597.6353403205002
Satyrium w-album,13.870967741935484,DK,EN,Denmark,50,Denmark,EU,44493,5733551,210.93363885355035
Satyrium w-album,13.870967741935484,EE,LC,Estonia,1,Estonia,EU,45339,1309632,212.9295658193103
Satyrium w-album,13.870967741935484,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Satyrium w-album,13.870967741935484,FI,LC,Finland,1,Finland,EU,338145,5523231,581.5023645695691
Satyrium w-album,13.870967741935484,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Satyrium w-album,13.870967741935484,GB,EN,United Kingdom,50,United Kingdom,EU,244820,66181585,494.79288596340996
Satyrium w-album,13.870967741935484,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Satyrium w-album,13.870967741935484,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Satyrium w-album,13.870967741935484,HU,LC,Hungary,1,Hungary,EU,93030,9721559,305.00819661117305
Satyrium w-album,13.870967741935484,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Satyrium w-album,13.870967741935484,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Satyrium w-album,13.870967741935484,LT,LC,Lithuania,1,Lithuania,EU,65300,2890297,255.53864678361276
Satyrium w-album,13.870967741935484,LU,VU,Luxembourg,30,Luxembourg,EU,2428,583455,49.27473997901968
Satyrium w-album,13.870967741935484,LV,No Red List available,,,Latvia,EU,64589,1949670,254.14366016094127
Satyrium w-album,13.870967741935484,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Satyrium w-album,13.870967741935484,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Satyrium w-album,13.870967741935484,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Satyrium w-album,13.870967741935484,NL,CR,Netherlands,80,Netherlands,EU,41198,17035938,202.97290459566273
Satyrium w-album,13.870967741935484,NO,VU,Norway,30,Norway,,385178,5305383,620.6271022119482
Satyrium w-album,13.870967741935484,PL,LC,Poland,1,Poland,EU,312685,38170712,559.1824389231122
Satyrium w-album,13.870967741935484,RO,VU,,,Romania,EU,238392,19679306,488.2540322414143
Satyrium w-album,13.870967741935484,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Satyrium w-album,13.870967741935484,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Satyrium w-album,13.870967741935484,SE,NT,Sweden,20,Sweden,EU,449964,9910701,670.7935598975291
Satyrium w-album,13.870967741935484,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Satyrium w-album,13.870967741935484,SK,LC,Slovakia,1,Slovakia,EU,49036,5447662,221.44073699299324
Satyrium w-album,13.870967741935484,UA,LC,Ukraine,1,Ukraine,,603628,44222947,776.9350037165271
Satyrus actaea,5.75,AD,LC,Andorra,1,Andorra,,468,76965,21.633307652783937
Satyrus actaea,5.75,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Satyrus actaea,5.75,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Satyrus actaea,5.75,IT,NT,Italy,20,Italy,EU,301318,59359900,548.924402809713
Satyrus actaea,5.75,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Satyrus ferula,9,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Satyrus ferula,9,BA,NT,Bosnia and Herzegovina,20,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Satyrus ferula,9,BG,VU,Bulgaria,30,Bulgaria,EU,110994,7084571,333.15762035409006
Satyrus ferula,9,CH,NT,Switzerland,20,Switzerland,,41290,8476005,203.19940944796076
Satyrus ferula,9,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Satyrus ferula,9,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Satyrus ferula,9,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Satyrus ferula,9,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Satyrus ferula,9,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Satyrus ferula,9,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Satyrus ferula,9,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Satyrus ferula,9,RO,DD,,,Romania,EU,238392,19679306,488.2540322414143
Satyrus ferula,9,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Satyrus ferula,9,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Satyrus ferula,9,SI,VU,Slovenia,30,Slovenia,EU,20273,2079976,142.38328553590833
Satyrus virbius,30,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Satyrus virbius,30,UA,VU,Ukraine,30,Ukraine,,603628,44222947,776.9350037165271
Scolitantides orion,24.304347826086957,AL,VU,Albania,30,Albania,,28748,2930187,169.55235179731363
Scolitantides orion,24.304347826086957,AT,VU,Austria,30,Austria,EU,83858,8735453,289.5824580322503
Scolitantides orion,24.304347826086957,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Scolitantides orion,24.304347826086957,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Scolitantides orion,24.304347826086957,BY,LC,Belarus,1,Belarus,,207600,9468338,455.6314299957807
Scolitantides orion,24.304347826086957,CH,VU,Switzerland,30,Switzerland,,41290,8476005,203.19940944796076
Scolitantides orion,24.304347826086957,CZ,VU,Czech Republic,30,Czech Republic,EU,78866,10618303,280.8309099796531
Scolitantides orion,24.304347826086957,DE,EN,Germany,50,Germany,EU,357168,82114224,597.6353403205002
Scolitantides orion,24.304347826086957,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Scolitantides orion,24.304347826086957,FI,EN,Finland,50,Finland,EU,338145,5523231,581.5023645695691
Scolitantides orion,24.304347826086957,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Scolitantides orion,24.304347826086957,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Scolitantides orion,24.304347826086957,HR,NT,Croatia,20,Croatia,EU,56594,4189353,237.8949347926517
Scolitantides orion,24.304347826086957,HU,LC,Hungary,1,Hungary,EU,93030,9721559,305.00819661117305
Scolitantides orion,24.304347826086957,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Scolitantides orion,24.304347826086957,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Scolitantides orion,24.304347826086957,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Scolitantides orion,24.304347826086957,MK,NT,Macedonia,20,Macedonia,,25713,2083160,160.3527361787132
Scolitantides orion,24.304347826086957,NO,CR,Norway,80,Norway,,385178,5305383,620.6271022119482
Scolitantides orion,24.304347826086957,PL,CR,Poland,80,Poland,EU,312685,38170712,559.1824389231122
Scolitantides orion,24.304347826086957,RO,NT,,,Romania,EU,238392,19679306,488.2540322414143
Scolitantides orion,24.304347826086957,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Scolitantides orion,24.304347826086957,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Scolitantides orion,24.304347826086957,SE,EN,Sweden,50,Sweden,EU,449964,9910701,670.7935598975291
Scolitantides orion,24.304347826086957,SI,VU,Slovenia,30,Slovenia,EU,20273,2079976,142.38328553590833
Scolitantides orion,24.304347826086957,SK,VU,Slovakia,30,Slovakia,EU,49036,5447662,221.44073699299324
Scolitantides orion,24.304347826086957,UA,NT,Ukraine,20,Ukraine,,603628,44222947,776.9350037165271
Speyeria aglaja,8.9375,AD,LC,Andorra,1,Andorra,,468,76965,21.633307652783937
Speyeria aglaja,8.9375,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Speyeria aglaja,8.9375,AT,LC,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Speyeria aglaja,8.9375,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Speyeria aglaja,8.9375,BE,EN,Belgium,50,Belgium,EU,30528,11429336,174.72263734273244
