"scientificName","taxonID","countryCode","establishmentMeans","source"
"Lasiommata megera","red-lists-european-butterflies-checklist:taxon:311e1ddc9b794fe5ad02be8931c7e877","AL","Breeding","Anonymous (2013)"
"Lasiommata megera","red-lists-european-butterflies-checklist:taxon:311e1ddc9b794fe5ad02be8931c7e877","FI","Breeding","Kaitila et al. (2010)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","BA","Breeding","Ðug (2013)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","BE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","BG","Breeding","Hristova and Beshkov (2017)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","DK","Breeding","Wind & Phil (2004)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","FI","Breeding","Kaitila et al. (2010)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","HR","Breeding","Šašic et al. (2015a)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","IE","Breeding","Regan et al. (2010)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","NO","Breeding","Henriksen & Hilmo (2015)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","RO","Breeding","Rakosy (2002)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","SE","Breeding","Ahrné et al. (2015)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","CZ","Breeding","Beneš and Konvicka (2017)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","LV","Breeding",
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","ME","Breeding",
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","PT","Breeding",
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","MK","Breeding","Krpac & Darcemont (2011)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","AL","Breeding","Anonymous (2013)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","AD","Breeding","Dantart & Jubany (2012)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","CH","Breeding","Wermeille et al. (2014)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","DE","Breeding","Reinhardt & Bolz (2011)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","EE","Breeding","Anu Tiitsaar (pers.comm.)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","FR","Breeding","UICN France (2012)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","GB","Breeding","Fox et al. (2011)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","IT","Breeding","Bonelli et al. (in press)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","LT","Breeding","Rašomavicius (2007)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","NL","Breeding","Bos et al. (2006)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","UA","Breeding","Popov & Geryak (pers. comm.)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","LI","Breeding",
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","MD","Breeding",
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","LU","Breeding","Mestdagh et al. (2018)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","BY","Breeding","Kulak & Yakovlev (2018)"
"Aglais io","red-lists-european-butterflies-checklist:taxon:313b5c3d9d2b299ecb8018413ad136ba","HU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"Euchloe ausonia","red-lists-european-butterflies-checklist:taxon:314ee63f9007024abd8cca41ec473a23","RO","Breeding","Rakosy (2002)"
"Euchloe ausonia","red-lists-european-butterflies-checklist:taxon:314ee63f9007024abd8cca41ec473a23","BA","Breeding","Ðug (2013)"
"Euchloe ausonia","red-lists-european-butterflies-checklist:taxon:314ee63f9007024abd8cca41ec473a23","BG","Breeding","Hristova and Beshkov (2017)"
"Euchloe ausonia","red-lists-european-butterflies-checklist:taxon:314ee63f9007024abd8cca41ec473a23","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Euchloe ausonia","red-lists-european-butterflies-checklist:taxon:314ee63f9007024abd8cca41ec473a23","HR","Breeding","Šašic et al. (2015a)"
"Euchloe ausonia","red-lists-european-butterflies-checklist:taxon:314ee63f9007024abd8cca41ec473a23","IT","Breeding","Bonelli et al. (in press)"
"Euchloe ausonia","red-lists-european-butterflies-checklist:taxon:314ee63f9007024abd8cca41ec473a23","CY","Breeding",
"Euchloe ausonia","red-lists-european-butterflies-checklist:taxon:314ee63f9007024abd8cca41ec473a23","MD","Breeding",
"Euchloe ausonia","red-lists-european-butterflies-checklist:taxon:314ee63f9007024abd8cca41ec473a23","ME","Breeding",
"Euchloe ausonia","red-lists-european-butterflies-checklist:taxon:314ee63f9007024abd8cca41ec473a23","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Euchloe ausonia","red-lists-european-butterflies-checklist:taxon:314ee63f9007024abd8cca41ec473a23","MK","Breeding","Krpac & Darcemont (2011)"
"Euchloe ausonia","red-lists-european-butterflies-checklist:taxon:314ee63f9007024abd8cca41ec473a23","UA","Breeding","Popov & Geryak (pers. comm.)"
"Euchloe ausonia","red-lists-european-butterflies-checklist:taxon:314ee63f9007024abd8cca41ec473a23","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Euchloe ausonia","red-lists-european-butterflies-checklist:taxon:314ee63f9007024abd8cca41ec473a23","AL","Breeding","Anonymous (2013)"
"Danaus plexippus","red-lists-european-butterflies-checklist:taxon:3189f65891d9d7f4040f862c81f87c23","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Danaus plexippus","red-lists-european-butterflies-checklist:taxon:3189f65891d9d7f4040f862c81f87c23","MA_AZ","Breeding",
"Danaus plexippus","red-lists-european-butterflies-checklist:taxon:3189f65891d9d7f4040f862c81f87c23","MA_CA","Breeding",
"Danaus plexippus","red-lists-european-butterflies-checklist:taxon:3189f65891d9d7f4040f862c81f87c23","MA_MA","Breeding",
"Erebia aethiopella","red-lists-european-butterflies-checklist:taxon:3232f6f76e921768833aee248f6ca001","FR","Breeding","UICN France (2012)"
"Erebia aethiopella","red-lists-european-butterflies-checklist:taxon:3232f6f76e921768833aee248f6ca001","IT","Breeding","Bonelli et al. (in press)"
"Aricia cramera","red-lists-european-butterflies-checklist:taxon:32e789a2cb9dc81add6fef82b83d1e59","IT","Breeding","Bonelli et al. (in press)"
"Aricia cramera","red-lists-european-butterflies-checklist:taxon:32e789a2cb9dc81add6fef82b83d1e59","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Aricia cramera","red-lists-european-butterflies-checklist:taxon:32e789a2cb9dc81add6fef82b83d1e59","MA_CA","Breeding",
"Aricia cramera","red-lists-european-butterflies-checklist:taxon:32e789a2cb9dc81add6fef82b83d1e59","PT","Breeding",
"Satyrus ferula","red-lists-european-butterflies-checklist:taxon:32e7aa052a78e4230e9709d70d8763db","FR","Breeding","UICN France (2012)"
"Satyrus ferula","red-lists-european-butterflies-checklist:taxon:32e7aa052a78e4230e9709d70d8763db","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Satyrus ferula","red-lists-european-butterflies-checklist:taxon:32e7aa052a78e4230e9709d70d8763db","HR","Breeding","Šašic et al. (2015a)"
"Satyrus ferula","red-lists-european-butterflies-checklist:taxon:32e7aa052a78e4230e9709d70d8763db","IT","Breeding","Bonelli et al. (in press)"
"Satyrus ferula","red-lists-european-butterflies-checklist:taxon:32e7aa052a78e4230e9709d70d8763db","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Satyrus ferula","red-lists-european-butterflies-checklist:taxon:32e7aa052a78e4230e9709d70d8763db","ME","Breeding",
"Satyrus ferula","red-lists-european-butterflies-checklist:taxon:32e7aa052a78e4230e9709d70d8763db","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Satyrus ferula","red-lists-european-butterflies-checklist:taxon:32e7aa052a78e4230e9709d70d8763db","BA","Breeding","Ðug (2013)"
"Satyrus ferula","red-lists-european-butterflies-checklist:taxon:32e7aa052a78e4230e9709d70d8763db","CH","Breeding","Wermeille et al. (2014)"
"Satyrus ferula","red-lists-european-butterflies-checklist:taxon:32e7aa052a78e4230e9709d70d8763db","MK","Breeding","Krpac & Darcemont (2011)"
"Satyrus ferula","red-lists-european-butterflies-checklist:taxon:32e7aa052a78e4230e9709d70d8763db","BG","Breeding","Hristova and Beshkov (2017)"
"Satyrus ferula","red-lists-european-butterflies-checklist:taxon:32e7aa052a78e4230e9709d70d8763db","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Satyrus ferula","red-lists-european-butterflies-checklist:taxon:32e7aa052a78e4230e9709d70d8763db","AL","Breeding","Anonymous (2013)"
"Satyrus ferula","red-lists-european-butterflies-checklist:taxon:32e7aa052a78e4230e9709d70d8763db","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Erebia polaris","red-lists-european-butterflies-checklist:taxon:33964cd5755e605900b7ff09304578f1","FI","Breeding","Kaitila et al. (2010)"
"Erebia polaris","red-lists-european-butterflies-checklist:taxon:33964cd5755e605900b7ff09304578f1","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Erebia polaris","red-lists-european-butterflies-checklist:taxon:33964cd5755e605900b7ff09304578f1","NO","Breeding","Henriksen & Hilmo (2015)"
"Erebia fasciata","red-lists-european-butterflies-checklist:taxon:33f1ee1889d4b107a71997086cd2a0dd","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Erebia arvernensis","red-lists-european-butterflies-checklist:taxon:349dc3d08b395343475ee403e5c78f1d","AD","Breeding","Dantart & Jubany (2012)"
"Erebia arvernensis","red-lists-european-butterflies-checklist:taxon:349dc3d08b395343475ee403e5c78f1d","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Erebia arvernensis","red-lists-european-butterflies-checklist:taxon:349dc3d08b395343475ee403e5c78f1d","CH","Breeding","Wermeille et al. (2014)"
"Erebia arvernensis","red-lists-european-butterflies-checklist:taxon:349dc3d08b395343475ee403e5c78f1d","FR","Breeding","UICN France (2012)"
"Erebia arvernensis","red-lists-european-butterflies-checklist:taxon:349dc3d08b395343475ee403e5c78f1d","IT","Breeding","Bonelli et al. (in press)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","AD","Breeding","Dantart & Jubany (2012)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","CZ","Breeding","Beneš and Konvicka (2017)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","EE","Breeding","Anu Tiitsaar (pers.comm.)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","CH","Breeding","Wermeille et al. (2014)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","DE","Breeding","Reinhardt & Bolz (2011)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","LI","Breeding",
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","FR","Breeding","UICN France (2012)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","HU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","IT","Breeding","Bonelli et al. (in press)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","IT","Breeding","Bonelli et al. (in press)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","CH","Breeding","Wermeille et al. (2014)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","DE","Breeding","Reinhardt & Bolz (2011)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","LI","Breeding",
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","BE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","NL","Breeding","Bos et al. (2006)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","RO","Breeding","Rakosy (2002)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","SE","Breeding","Ahrné et al. (2015)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","BG","Breeding","Hristova and Beshkov (2017)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","LV","Breeding",
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","ME","Breeding",
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","PT","Breeding",
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","BA","Breeding","Ðug (2013)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","MK","Breeding","Krpac & Darcemont (2011)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","DK","Breeding","Wind & Phil (2004)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","UA","Breeding","Popov & Geryak (pers. comm.)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","LT","Breeding","Rašomavicius (2007)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","AL","Breeding","Anonymous (2013)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","BY","Breeding","Kulak & Yakovlev (2018)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","HR","Breeding","Šašic et al. (2015a)"
"Phengaris alcon","red-lists-european-butterflies-checklist:taxon:3514ac9d4b6c2c34a9941c84f8976b95","HR","Breeding","Šašic et al. (2015a)"
"Cupido lorquinii","red-lists-european-butterflies-checklist:taxon:355e2556ba7b30f245630f5367a04c56","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Cupido lorquinii","red-lists-european-butterflies-checklist:taxon:355e2556ba7b30f245630f5367a04c56","PT","Breeding",
"Apatura iris","red-lists-european-butterflies-checklist:taxon:35a1b9db83778501c2bc8000c29b4901","NL","Breeding","Bos et al. (2006)"
"Apatura iris","red-lists-european-butterflies-checklist:taxon:35a1b9db83778501c2bc8000c29b4901","AD","Breeding","Dantart & Jubany (2012)"
"Apatura iris","red-lists-european-butterflies-checklist:taxon:35a1b9db83778501c2bc8000c29b4901","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Apatura iris","red-lists-european-butterflies-checklist:taxon:35a1b9db83778501c2bc8000c29b4901","BE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
