"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","scientificNameLocal","scientificNameEU","license","rightsHolder","accessRights","datasetName","occurrencestatus","language","datasetID","kingdom1","phylum1","class1"
4535307,"Pieris bryoniae (Hubner, 1806)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pieris","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pieris bryoniae","Pieris bryoniae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1920237,"Pontia callidice (Hubner, 1800)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pontia","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pieris callidice","Pontia callidice","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1920509,"Pieris cheiranthi (Hubner, 1808)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pieris","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pieris cheiranthi","Pieris cheiranthi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1920258,"Pontia daplidice (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pontia","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pieris daplidice","Pontia daplidice","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1920259,"Pontia edusa (Fabricius, 1777)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pontia","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pieris edusa","Pontia edusa","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1920502,"Pieris krueperi Staudinger, 1860","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pieris","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pieris krueperi","Pieris krueperi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1920491,"Pieris mannii (Mayer, 1851)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pieris","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pieris mannii","Pieris mannii","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1920494,"Pieris napi (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pieris","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pieris napi","Pieris napi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1920496,"Pieris rapae (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pieris","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pieris rapae","Pieris rapae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535297,"Pieris wollastoni (Butler, 1886)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pieris","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pieris wollastoni","Pieris wollastoni","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
7542963,"Polyommatus admetus (Esper, 1783)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Plebeius admetus","Polyommatus admetus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1922297,"Kretania Beuret, 1959","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Kretania","Insecta",92,FALSE,"DOUBTFUL","Lycaenidae","Plebeius eurypilus","Kretania eurypilus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4708919,"Plebejidea Koçak, 1983","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Plebejidea","Insecta",92,FALSE,"DOUBTFUL","Lycaenidae","Plebeius loewii","Plebejidea loewii","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1922299,"Kretania psylorita (Freyer, 1845)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Plebejus","Insecta",98,TRUE,"SYNONYM","Lycaenidae","Plebeius psylorita","Kretania psylorita","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1922297,"Kretania Beuret, 1959","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Kretania","Insecta",92,FALSE,"DOUBTFUL","Lycaenidae","Plebeius trappi","Kretania trappi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5772762,"Plebejus bellieri (Oberthur, 1910)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Plebejus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Plebejus bellieri","Plebejus bellieri","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4705540,"Glabroculus Lvovsky, 1993","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Glabroculus","Insecta",92,FALSE,"DOUBTFUL","Lycaenidae","Plebejus cyane","Glabroculus cyane","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
9202521,"Agriades dardanus (Freyer, 1844)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Agriades","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Plebejus dardanus","Agriades dardanus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1922297,"Kretania Beuret, 1959","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Kretania","Insecta",92,FALSE,"DOUBTFUL","Lycaenidae","Plebejus hespericus","Kretania hesperica","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1922297,"Kretania Beuret, 1959","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Kretania","Insecta",92,FALSE,"DOUBTFUL","Lycaenidae","Plebejus pylaon","Kretania pylaon","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1898521,"Polygonia egea (Cramer, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polygonia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Polygonia egea","Polygonia egea","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5140214,"Polyommatus icarus (Rottemburg, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus abdon","Polyommatus icarus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
7597891,"Polyommatus amandus (Schneider, 1792)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus amanda","Polyommatus amandus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5772746,"Polyommatus aroaniensis (Brown, 1976)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus aroaniensis","Polyommatus aroaniensis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1933268,"Polyommatus Latreille, 1804","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Polyommatus","Insecta",92,FALSE,"ACCEPTED","Lycaenidae","Polyommatus celina","Polyommatus celina","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4709014,"Neolysandra Koçak, 1977","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Neolysandra","Insecta",92,FALSE,"DOUBTFUL","Lycaenidae","Polyommatus coelestina","Neolysandra coelestina","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1924798,"Lysandra Hemming, 1933","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Lysandra","Insecta",94,FALSE,"ACCEPTED","Lycaenidae","Polyommatus corydonius","Lysandra corydonius","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
7521927,"Polyommatus damocles (Herrich-Schaffer, 1844)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus damocles","Polyommatus damocles","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
8297183,"Polyommatus damone (Eversmann, 1841)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus damone","Polyommatus damone","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5772741,"Polyommatus orphicus Kolev, 2005","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus dantchenkoi","Polyommatus orphicus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5140436,"Polyommatus daphnis (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus daphnis","Polyommatus daphnis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5772730,"Polyommatus dolus (Hubner, 1823)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus dolus","Polyommatus dolus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5140311,"Polyommatus dorylas (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus dorylas","Polyommatus dorylas","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5140244,"Polyommatus eros (Ochsenheimer, 1808)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus eroides","Polyommatus eros","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
7445680,"Polyommatus escheri (Hubner, 1823)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus escheri","Polyommatus escheri","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5772700,"Polyommatus golgus (Hubner, 1813)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus golgus","Polyommatus golgus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5772725,"Polyommatus humedasae Toso & Balletto, 1976","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus humedasae","Polyommatus humedasae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
9148357,"Polyommatus iphigenia (Herrich-Schaffer, 1847)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus iphigenia","Polyommatus iphigenia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5772726,"Polyommatus nephohiptamenos (Brown & Coutsis, 1978)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus nephohiptamenos","Polyommatus nephohiptamenos","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5772702,"Polyommatus nivescens Keferstein, 1851","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus nivescens","Polyommatus nivescens","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
7634721,"Polyommatus thersites (Cantener, 1835)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus thersites","Polyommatus thersites","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
9060027,"Polyommatus timfristos Lukhtanov, Vishnevskaya & Shapoval, 2016","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",97,FALSE,"DOUBTFUL","Lycaenidae","Polyommatus timfristos","Polyommatus timfristos","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1920247,"Pontia chloridice (Hubner, 1813)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pontia","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pontia chloridice","Pontia chloridice","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1928630,"Praephilotes anthracias (Christoph, 1877)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Praephilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Praephilotes anthracias","Praephilotes anthracias","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1911627,"Pseudochazara De Lesse, 1951","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Pseudochazara","Insecta",94,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara amalthea","Pseudochazara amalthea","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1911684,"Pseudochazara amymone Brown, 1976","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara amymone","Pseudochazara amymone","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535596,"Pseudochazara anthelea (Hubner, 1824)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara anthelea","Pseudochazara anthelea","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
9107450,"Pseudochazara cingovskii Gross, 1973","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara cingovskii","Pseudochazara cingovskii","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535594,"Pseudochazara euxina (Kuznetzov, 1909)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara euxina","Pseudochazara euxina","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1911683,"Pseudochazara geyeri (Herrich-Schaffer, 1846)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara geyeri","Pseudochazara geyeri","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1911656,"Pseudochazara graeca (Staudinger, 1870)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara graeca","Pseudochazara graeca","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1911627,"Pseudochazara De Lesse, 1951","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Pseudochazara","Insecta",94,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara hippolyte","Pseudochazara mercurius","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535590,"Pseudochazara williamsi (Romei, 1927)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara hyppolyte","Pseudochazara williamsi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535587,"Pseudochazara tisiphone Brown, 1980","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,TRUE,"SYNONYM","Nymphalidae","Pseudochazara mniszechii","Pseudochazara tisiphone","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535585,"Pseudochazara orestes De Prins & van der Poorten, 1981","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara orestes","Pseudochazara orestes","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1922572,"Pseudophilotes abencerragus (Pierret, 1837)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes abencerragus","Pseudophilotes abencerragus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535101,"Pseudophilotes barbagiae De Prins & van der Poorten, 1982","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes barbagiae","Pseudophilotes barbagiae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1922584,"Pseudophilotes baton (Bergstrasser, 1779)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes baton","Pseudophilotes baton","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535092,"Pseudophilotes bavius (Eversmann, 1832)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes bavius","Pseudophilotes bavius","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
8311653,"Pseudophilotes panoptes (Hubner, 1813)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes panoptes","Pseudophilotes panoptes","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1922581,"Pseudophilotes vicrama (Moore, 1865)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes vicrama","Pseudophilotes vicrama","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1949794,"Pyrgus alveus (Hubner, 1803)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus accretus","Pyrgus alveus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1949852,"Pyrgus andromedae (Wallengren, 1853)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus andromedae","Pyrgus andromedae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1949784,"Pyrgus armoricanus (Oberthur, 1910)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus armoricanus","Pyrgus armoricanus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5142610,"Pyrgus foulquieri (Oberthür, 1910)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus bellieri","Pyrgus foulquieri","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
7683096,"Pyrgus cacaliae (Rambur, 1839)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus cacaliae","Pyrgus cacaliae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1949715,"Pyrgus carlinae (Rambur, 1839)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus carlinae","Pyrgus carlinae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
7637698,"Pyrgus carthami (Hubner, 1813)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus carthami","Pyrgus carthami","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1950006,"Pyrgus centaureae (Rambur, 1839)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus centaureae","Pyrgus centaureae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
