"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","scientificNameLocal","scientificNameEU","license","rightsHolder","accessRights","datasetName","occurrencestatus","language","datasetID","kingdom1","phylum1","class1","taxonID"
1926550,"Azanus ubaldus (Stoll, 1782)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Azanus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Azanus ubaldus","Azanus ubaldus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1926550:e2d41f6d629e8f188241c6dff4110430"
1912428,"Boloria alaskensis (Holland, 1900)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria alaskensis","Boloria alaskensis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1912428:acd78af250d79e6552cf61b072c5a334"
1912372,"Boloria aquilonaris (Stichel, 1908)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria aquilonaris","Boloria aquilonaris","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1912372:9a7a3cc5dd59efcbbde1211e17351498"
4299565,"Boloria chariclea (Schneider, 1794)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria chariclea","Boloria chariclea","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4299565:cc314a652f9381f36e549bcf1bef8d7a"
1912319,"Boloria Moore, 1900","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Boloria","Insecta",94,FALSE,"ACCEPTED","Nymphalidae","Boloria daphne","Brenthis daphne","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1912319:f7c106dd73544681c8cafb1249c2cacb"
5772890,"Boloria dia (Linnaeus, 1767)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria dia","Boloria dia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5772890:eff45c42c4e8313a6c05b3b2067d13ec"
4299535,"Boloria eunomia (Esper, 1799)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria eunomia","Boloria eunomia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4299535:780bf7f885e5dea07222a44e84ad7d25"
5772893,"Boloria euphrosyne (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria euphrosyne","Boloria euphrosyne","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5772893:b15603088fb682408d13bad039f42dab"
4299599,"Boloria freija (Becklin, 1791)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria freija","Boloria freija","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4299599:94b3f01b60f4d8b2e8bd251b36b3a8e5"
4299576,"Boloria frigga (Becklin, 1791)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria frigga","Boloria frigga","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4299576:d244716652fa8bdd9c7eeab7f9e93537"
1912395,"Boloria graeca (Staudinger, 1870)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria graeca","Boloria graeca","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1912395:188b615a468f643e1e675f02a7b06df6"
1912319,"Boloria Moore, 1900","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Boloria","Insecta",94,FALSE,"ACCEPTED","Nymphalidae","Boloria hecate","Brenthis hecate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1912319:f7c106dd73544681c8cafb1249c2cacb"
4299581,"Boloria improba (Butler, 1877)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria improba","Boloria improba","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4299581:12a8e40615548651e5700bca267dadd3"
1912319,"Boloria Moore, 1900","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Boloria","Insecta",94,FALSE,"ACCEPTED","Nymphalidae","Boloria ino","Brenthis ino","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1912319:f7c106dd73544681c8cafb1249c2cacb"
1912470,"Boloria napaea (Hoffmannsegg, 1804)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria napaea","Boloria napaea","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1912470:66cc922cb520ccdf075478c9c87e5c6e"
1912410,"Boloria pales (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria pales","Boloria pales","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1912410:c672cd6e9ecbd1cfdc6ef72972002680"
4299553,"Boloria polaris (Boisduval, 1828)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria polaris","Boloria polaris","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4299553:ca9d1bc5e1e800a02a5962f0ae15f09e"
1912325,"Boloria selene (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria selene","Boloria selene","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1912325:f6d6cb1e74ed4fa30b02502351926938"
7428726,"Boloria thore (Hubner, 1803)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria thore","Boloria thore","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7428726:b97f09fc1b9f4bc1741449b8b686ae8f"
4299597,"Boloria titania (Esper, 1793)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria titania","Boloria titania","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4299597:a7984b4fbcdc974103a92eee8728771f"
9041405,"Boloria tritonia (Bober, 1812)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Boloria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Boloria tritonia","Boloria tritonia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","9041405:789da8da941aeeb687c92b02abddd283"
1946661,"Borbo borbonica (Boisduval, 1833)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Borbo","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Borbo borbonica","Borbo borbonica","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1946661:c08427c31961d8aa99239d7090d6fcd6"
1902791,"Brenthis daphne (Bergstrasser, 1780)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Brenthis","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Brenthis daphne","Brenthis daphne","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1902791:4e1462f8865f9c66e189d0b79f15d592"
8189761,"Brenthis hecate (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Brenthis","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Brenthis hecate","Brenthis hecate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8189761:54a22272c9eed1c66b8879dcff2ca095"
1902749,"Brenthis ino (Rottemburg, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Brenthis","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Brenthis ino","Brenthis ino","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1902749:fc804a5807e5cf9f2d710269ef2cbd2c"
4535529,"Brintesia circe (Fabricius, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Brintesia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Brintesia circe","Brintesia circe","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535529:4496847adf599d40365802e1128c71eb"
1932752,"Cacyreus marshalli Butler, 1898","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Cacyreus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Cacyreus marshalli","Cacyreus marshalli","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1932752:84f26320056083df9950852e2d8c1c0b"
1932393,"Callophrys avis Chapman, 1909","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Callophrys","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Callophrys avis","Callophrys avis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1932393:f6c4d51c5c4c8ec50ea5f7a4f777abe3"
1932430,"Callophrys chalybeitincta Sovynski, 1905","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Callophrys","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Callophrys chalybeitincta","Callophrys chalybeitincta","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1932430:a6f23107ae0668f84b4c40a81ec21e7f"
1932411,"Callophrys rubi (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Callophrys","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Callophrys rubi","Callophrys rubi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1932411:f96494831ccc4b9fe1326e1585a482bf"
1932398,"Callophrys suaveola (Staudinger, 1881)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Callophrys","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Callophrys suaveola","Callophrys suaveola","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1932398:691ce1f0f89c59401b9c54f4c44e960e"
8277078,"Carcharodus alceae (Esper, 1780)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Carcharodus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Carcharodus alceae","Carcharodus alceae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8277078:98f10f0a33a8fb22c9522337dd79043b"
4535386,"Carcharodus baeticus (Rambur, 1839)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Carcharodus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Carcharodus baeticus","Carcharodus baeticus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535386:14aeda0f09814c778fbd73f6b9e5d68c"
1943397,"Carcharodus floccifera (Zeller, 1847)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Carcharodus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Carcharodus floccifera","Carcharodus floccifera","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1943397:6bc3cf5beffa8ec9e578bbc28ea1adb2"
1943397,"Carcharodus floccifera (Zeller, 1847)","SPECIES","Lepidoptera","FUZZY","Arthropoda","Animalia","Carcharodus","Insecta",95,FALSE,"ACCEPTED","Hesperiidae","Carcharodus flocciferus","Carcharodus floccifera","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1943397:6bc3cf5beffa8ec9e578bbc28ea1adb2"
8178854,"Carcharodus lavatherae (Esper, 1783)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Carcharodus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Carcharodus lavatherae","Carcharodus lavatherae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8178854:c83e52e3eedfb26abe220e1c86ca95a4"
1943410,"Carcharodus orientalis Reverdin, 1913","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Carcharodus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Carcharodus orientalis","Carcharodus orientalis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1943410:549a1d047d09167d7ec17581c0b95345"
1943388,"Carcharodus stauderi Reverdin, 1913","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Carcharodus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Carcharodus stauderi","Carcharodus stauderi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1943388:aee1f358406edd0d2d3b436b0e9fe9d7"
1943421,"Carcharodus tripolina (Verity, 1925)","SPECIES","Lepidoptera","FUZZY","Arthropoda","Animalia","Carcharodus","Insecta",96,FALSE,"ACCEPTED","Hesperiidae","Carcharodus tripolinus","Carcharodus tripolina","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1943421:efbbcfa61d2b497e930e55bf4285535b"
1947335,"Carterocephalus palaemon (Pallas, 1771)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Carterocephalus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Carterocephalus palaemon","Carterocephalus palaemon","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1947335:22be8fe7f940ab51711273a50477c260"
1947306,"Carterocephalus silvicola (Meigen, 1829)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Carterocephalus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Carterocephalus silvicola","Carterocephalus silvicola","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1947306:0107ee26c020846f15a2b6058f1fcf8a"
1947306,"Carterocephalus silvicola (Meigen, 1829)","SPECIES","Lepidoptera","FUZZY","Arthropoda","Animalia","Carterocephalus","Insecta",96,FALSE,"ACCEPTED","Hesperiidae","Carterocephalus silvicolus","Carterocephalus silvicola","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1947306:0107ee26c020846f15a2b6058f1fcf8a"
1919346,"Catopsilia florella (Fabricius, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Catopsilia","Insecta",98,FALSE,"ACCEPTED","Pieridae","Catopsilia florella","Catopsilia florella","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1919346:3277cb28e3001467b2b5f85c72316000"
1925918,"Celastrina argiolus (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Celastrina","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Celastrina argiolus","Celastrina argiolus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1925918:68069ffb2f33abcfb2681d6ed8b93efa"
1896957,"Charaxes jasius (Linnaeus, 1767)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Charaxes","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Charaxes jasius","Charaxes jasius","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1896957:63dd5aa4b8644b3f8f7f3784867ed785"
4535583,"Chazara briseis (Linnaeus, 1764)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Chazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Chazara briseis","Chazara briseis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535583:86a5969ccef1eed96520eae6249deb63"
4535581,"Chazara persephone (Hubner, 1805)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Chazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Chazara persephone","Chazara persephone","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535581:a8937bdbdcc1956e212f7b02a923a036"
4535580,"Chazara prieuri (Pierret, 1837)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Chazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Chazara prieuri","Chazara prieuri","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535580:e3212e3bc26982b2a403a47c9129058d"
4535090,"Chilades galba (Lederer, 1855)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Chilades","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Chilades galba","Luthrodes galba","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535090:5e00d4b0838a5c20fb0010822e55d8a7"
4535088,"Chilades trochylus (Freyer, 1845)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Chilades","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Chilades trochylus","Freyeria trochylus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535088:55a052633e81419efdc8c93b80289834"
