"usageKey","scientificName","rank","matchType","kingdom","phylum","class","order","family","genus","confidence","synonym","status","SpeciesnameLocal","SpeciesnameEurope","CountryCode","RedListCategory","Status","Use","Comments"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","LU","NtA","Vagrant","n",
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","CH","NtA","RegularMigrant","y",
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","MK","Unknown","RegularMigrant","y",
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","BE","NtA","Vagrant","n","Accidentally introduced or occasional vagrant"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","MD","No Red List available","Breeding","y","Addition Rudi Verovnik; Regular migrant?"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","CZ","LC","Vagrant","n","Deleted by Alois"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","MT","No Red List available","Breeding","y","Generally uncommon but may be commoner than thought in certain locations; breeds locally."
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","NL","NE","Vagrant","n","Irregular resident"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","AL","Unknown","Breeding","y","o"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","HU",,"Vagrant","n","Occasional migrant"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","RO",,"Vagrant","n","Occasional migrant"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","PL","LC/NE","Vagrant","n","Occasional migrant"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","AT","NE","Vagrant","n","Occasional migrant"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","DE","NE","Vagrant","n","Occasional migrant"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","GB","NtA","Vagrant","n","Occasional migrant"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","SK","NtA","Vagrant","n","Rare migrant"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","BG","LC","RegularMigrant","y","Regular migrant"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","AD","LC","RegularMigrant","y","Regular migrant?"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","RU","No Red List available","Breeding","y","Regular migrant?"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","SI","LC","Breeding","y","Vagrant species, but breeding along the coast"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lampides boeticus","RS","LC","Breeding","y","VU in 2003"
4535630,"Lasiommata deidamia (Eversmann, 1851)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata deidamia","Lasiommata deidamia","RU","No Red List available","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","LU","CR","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","AD","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","AT","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","BA","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","BG","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","CH","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","EE","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","FI","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","FR","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","GR","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","HR","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","HU","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","IT","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","LT","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","NO","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","RO","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","RS","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","SE","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","SI","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","SK","LC","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","ES","NE","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","CY","No Red List available","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","LI","No Red List available","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","LV","No Red List available","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","MD","No Red List available","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","ME","No Red List available","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","PT","No Red List available","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","RU","No Red List available","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","CZ","NT","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","DE","NT","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","BY","Unknown","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","MK","Unknown","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","BE","VU","Breeding","y",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","UA","LC","Breeding","y","Addition Rudi Verovnik"
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","PL","VU","Breeding","y","Changed from LC to VU"
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","MT","No Red List available",,"n","Misidentification"
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","AL","Unknown","Breeding","y","o"
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Lasiommata maera","DK","NtA","Vagrant","n","Occasional migrant"
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","IE","EN","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","AD","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","AT","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","BA","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","BE","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","BG","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","CH","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","DE","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","DK","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","FR","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","GR","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","HR","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","HU","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","IT","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","LT","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","LU","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","NL","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","NO","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","PL","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","RO","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","RS","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","SE","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","SI","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","SK","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","UA","LC","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","CZ","NE","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","ES","NE","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","CY","No Red List available","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","LI","No Red List available","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","LV","No Red List available","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","ME","No Red List available","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","PT","No Red List available","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","RU","No Red List available","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","GB","NT","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","BY","Unknown","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","MK","Unknown","Breeding","y",
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","MD","No Red List available","Breeding","y","Addition Rudi Verovnik"
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","MT","No Red List available","Breeding","y","Not as frequent as in previous years, during which it was quite common; breeds locally."
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","AL","Unknown","Breeding","y","o"
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Lasiommata megera","FI","EN","Breeding","y","Rassi et al. (2010)"
4535627,"Lasiommata paramegaera (Hubner, 1824)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata paramegaera","Lasiommata paramegaera","FR","LC","Breeding","y",
4535627,"Lasiommata paramegaera (Hubner, 1824)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata paramegaera","Lasiommata paramegaera","IT","LC","Breeding","y",
4535634,"Lasiommata petropolitana (Fabricius, 1787)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata petropolitana","Lasiommata petropolitana","LT","DD","Breeding","y",
4535634,"Lasiommata petropolitana (Fabricius, 1787)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata petropolitana","Lasiommata petropolitana","AT","LC","Breeding","y",
4535634,"Lasiommata petropolitana (Fabricius, 1787)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata petropolitana","Lasiommata petropolitana","BA","LC","Breeding","y",
4535634,"Lasiommata petropolitana (Fabricius, 1787)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata petropolitana","Lasiommata petropolitana","BG","LC","Breeding","y",
4535634,"Lasiommata petropolitana (Fabricius, 1787)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata petropolitana","Lasiommata petropolitana","CH","LC","Breeding","y",
