"usageKey","scientificName","rank","matchType","kingdom","phylum","class","order","family","genus","confidence","synonym","status","SpeciesnameEurope","Family","Subfamily","PhylogeneticOrder","AuthorYear","Genus","Species","EnglishName","RedListCategoryEurope","RedListCategoryEU","HabitatsDirective","SPECstatus","EuropeanEndemic","EUEndemic","Endemic","EdgeOfRange","Comments"
1918636,"Hipparchia neapolitana (Stauder, 1921)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia neapolitana","Nymphalidae","Satyrinae",388,"(Stauder, 1921)","Hipparchia","neapolitana","Italian Grayling","LC","LC",,,"EuropeanEndemic","EUEndemic","Italy",,
1918859,"Hipparchia neomiris (Godart, 1822)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia neomiris","Nymphalidae","Satyrinae",374,"(Godart, 1823)","Hipparchia","neomiris","Corsican Grayling","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
1918843,"Hipparchia pellucida (Stauder, 1923)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia pellucida","Nymphalidae","Satyrinae",390,"(Stauder, 1924)","Hipparchia","pellucida","Lesbos Grayling","LC","LC",,,,,,"EoR",
4535561,"Hipparchia sbordonii Kudrna, 1984","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia sbordonii","Nymphalidae","Satyrinae",391,"Kudrna, 1984","Hipparchia","sbordonii","Ponza Grayling","NT","NT",,"SPEC2","EuropeanEndemic","EUEndemic","Italy - Ponza Islands",,
8176911,"Hipparchia semele (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia semele","Nymphalidae","Satyrinae",384,"(Linnaeus, 1758)","Hipparchia","semele","Grayling","LC","LC",,,"EuropeanEndemic",,,,
1918673,"Hipparchia senthes (Fruhstorfer, 1908)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia senthes","Nymphalidae","Satyrinae",382,"(Fruhstorfer, 1908)","Hipparchia","senthes","Balkan Grayling","LC","LC",,,,,,,
1918834,"Hipparchia statilinus (Hufnagel, 1766)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia statilinus","Nymphalidae","Satyrinae",367,"(Hufnagel, 1766)","Hipparchia","statilinus","Tree Grayling","NT","NT",,"SPEC2",,,,,
1918854,"Hipparchia syriaca (Staudinger, 1871)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia syriaca","Nymphalidae","Satyrinae",377,"(Staudinger, 1871)","Hipparchia","syriaca","Eastern Rock Grayling","LC","LC",,,,,,,
4535539,"Hipparchia tamadabae Owen & Smith, 1992","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia tamadabae","Nymphalidae","Satyrinae",371,"Owen & Smith, 1992","Hipparchia","tamadabae","suggestion: Gran Canaria Grayling","LC","LC",,,"EuropeanEndemic","EUEndemic","Canary Islands",,
4535537,"Hipparchia tilosi Manil, 1984","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia tilosi","Nymphalidae","Satyrinae",368,"Manil, 1984","Hipparchia","tilosi","suggestion: La Palma Grayling","VU","VU",,"SPEC1","EuropeanEndemic","EUEndemic","Canary Islands",,
1918733,"Hipparchia volgensis (Mazochin-Porshnjakov, 1952)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia volgensis","Nymphalidae","Satyrinae",387,"(Mazokhin-Porshnyakov, 1952)","Hipparchia","volgensis","Delattin's Grayling","LC","LC",,,"EuropeanEndemic",,,,
1918688,"Hipparchia wyssii (Christ, 1889)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia wyssii","Nymphalidae","Satyrinae",370,"(Christ, 1889)","Hipparchia","wyssii","Tenerife Grayling","LC","LC",,,"EuropeanEndemic","EUEndemic","Canary Islands",,
1910628,"Hypolimnas misippus (Linnaeus, 1764)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hypolimnas",98,FALSE,"ACCEPTED","Hypolimnas misippus","Nymphalidae","Nymphalinae",305,"(Linnaeus, 1764)","Hypolimnas","misippus","False Plain Tiger",,,,,,,,"EoR",
1906463,"Hyponephele huebneri Kocak, 1980","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hyponephele",98,FALSE,"ACCEPTED","Hyponephele huebneri","Nymphalidae","Satyrinae",426,"Koçak, 1980","Hyponephele","huebneri","suggestion:","NtA","NtA",,,,,,"EoR",
1906552,"Hyponephele lupinus (O.Costa, 1836)","SPECIES","FUZZY","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hyponephele",96,FALSE,"ACCEPTED","Hyponephele lupina","Nymphalidae","Satyrinae",428,"(Costa, 1836)","Hyponephele","lupina","Oriental Meadow Brown","LC","LC",,,,,,,
8208583,"Hyponephele lycaon (Rottemburg, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hyponephele",98,FALSE,"ACCEPTED","Hyponephele lycaon","Nymphalidae","Satyrinae",427,"(Kühn, 1774)","Hyponephele","lycaon","Dusky Steppe Brown","LC","LC",,"SPEC3",,,,,
1923013,"Iolana Bethune-Baker, 1914","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Iolana",94,FALSE,"ACCEPTED","Iolana debilitata","Lycaenidae","Polyommatinae",176,"(Schultz, 1905)","Iolana","debilitata","suggestion: Spanish Iolas Blue",,,,,,,,,
1923019,"Iolana iolas (Ochsenheimer, 1816)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Iolana",98,FALSE,"ACCEPTED","Iolana iolas","Lycaenidae","Polyommatinae",175,"(Ochsenheimer, 1816)","Iolana","iolas","Iolas Blue","NT","NT",,"SPEC2",,,,,
4690079,"Iphiclides feisthamelii (Duponchel, 1832)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Iphiclides",98,FALSE,"ACCEPTED","Iphiclides feisthamelii","Papilionidae","Papilioninae",2,"(Duponchel, 1832)","Iphiclides","feisthamelii","Iberian Scarce Swallowtail",,,,,,,,,
9517714,"Iphiclides podalirius (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Iphiclides",97,FALSE,"ACCEPTED","Iphiclides podalirius","Papilionidae","Papilioninae",1,"(Linnaeus, 1758)","Iphiclides","podalirius","Scarce Swallowtail","LC","LC",,,,,,,
1905396,"Issoria eugenia (Eversmann, 1847)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Issoria",98,FALSE,"ACCEPTED","Issoria eugenia","Nymphalidae","Heliconiinae",257,"(Eversmann, 1847)","Issoria","eugenia","suggestion:","NtA","NtA",,,,,,"EoR",
1905383,"Issoria lathonia (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Issoria",98,FALSE,"ACCEPTED","Issoria lathonia","Nymphalidae","Heliconiinae",256,"(Linnaeus, 1758)","Issoria","lathonia","Queen of Spain Fritillary","LC","LC",,,,,,,
4535618,"Kirinia climene (Esper, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Kirinia",98,FALSE,"ACCEPTED","Kirinia climene","Nymphalidae","Satyrinae",348,"(Esper, 1783)","Kirinia","climene","Lesser Lattice Brown","LC","LC",,,,,,,
4535620,"Kirinia roxelana (Cramer, 1777)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Kirinia",98,FALSE,"ACCEPTED","Kirinia roxelana","Nymphalidae","Satyrinae",347,"(Cramer, 1777)","Kirinia","roxelana","Lattice Brown","LC","LC",,,,,,,
1922297,"Kretania Beuret, 1959","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Kretania",92,FALSE,"DOUBTFUL","Kretania eurypilus","Lycaenidae","Polyommatinae",206,"(Freyer, 1851)","Kretania","eurypilus","Eastern Brown Argus","NtA","NtA",,,,,,"EoR",
1922297,"Kretania Beuret, 1959","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Kretania",92,FALSE,"DOUBTFUL","Kretania hesperica","Lycaenidae","Polyommatinae",205,"(Rambur, 1839)","Kretania","hesperica","Spanish Zephyr Blue","LC","LC",,"SPEC4","EuropeanEndemic","EUEndemic","Spain",,
1922299,"Kretania psylorita (Freyer, 1845)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Plebejus",98,TRUE,"SYNONYM","Kretania psylorita","Lycaenidae","Polyommatinae",204,"(Freyer, 1845)","Kretania","psylorita","Cretan Argus","LC","LC",,,"EuropeanEndemic","EUEndemic","Greece - Crete",,
1922297,"Kretania Beuret, 1959","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Kretania",92,FALSE,"DOUBTFUL","Kretania pylaon","Lycaenidae","Polyommatinae",209,"(Fischer, 1832)","Kretania","pylaon","Fischer's Blue","NT","NE",,"SPEC2",,,,,
1922297,"Kretania Beuret, 1959","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Kretania",92,FALSE,"DOUBTFUL","Kretania sephirus","Lycaenidae","Polyommatinae",208,"(Frivaldszky, 1835)","Kretania","sephirus","Zephyr Blue","LC","LC",,"SPEC4",,,,,
1922297,"Kretania Beuret, 1959","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Kretania",92,FALSE,"DOUBTFUL","Kretania trappi","Lycaenidae","Polyommatinae",207,"(Verity, 1927)","Kretania","trappi","Alpine Zephyr Blue","NT","LC",,"SPEC2","EuropeanEndemic",,,,
1922197,"Laeosopis roboris (Esper, 1789)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Laeosopis",98,FALSE,"ACCEPTED","Laeosopis roboris","Lycaenidae","Theclinae",137,"(Esper, 1789)","Laeosopis","roboris","Spanish Purple Hairstreak","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lampides",98,FALSE,"ACCEPTED","Lampides boeticus","Lycaenidae","Polyommatinae",157,"(Linnaeus, 1767)","Lampides","boeticus","Long-tailed Blue","LC","LC",,,,,,,
4535630,"Lasiommata deidamia (Eversmann, 1851)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata deidamia","Nymphalidae","Satyrinae",354,"(Eversmann, 1851)","Lasiommata","deidamia","suggestion:","NtA","NtA",,,,,,"EoR",
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata maera","Nymphalidae","Satyrinae",353,"(Linnaeus, 1758)","Lasiommata","maera","Large Wall Brown","LC","LC",,,,,,,
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata megera","Nymphalidae","Satyrinae",357,"(Linnaeus, 1767)","Lasiommata","megera","Wall Brown","LC","LC",,,,,,,
4535627,"Lasiommata paramegaera (Hubner, 1824)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata paramegaera","Nymphalidae","Satyrinae",356,"(Hübner, 1824)","Lasiommata","paramegaera","Corsican Wall Brown","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
4535634,"Lasiommata petropolitana (Fabricius, 1787)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lasiommata",98,FALSE,"ACCEPTED","Lasiommata petropolitana","Nymphalidae","Satyrinae",355,"(Fabricius, 1787)","Lasiommata","petropolitana","Northern Wall Brown","LC","LC",,,,,,,
5137902,"Leptidea duponcheli (Staudinger, 1871)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Leptidea",98,FALSE,"ACCEPTED","Leptidea duponcheli","Pieridae","Dismorphiinae",63,"(Staudinger, 1871)","Leptidea","duponcheli","Eastern Wood White","LC","LC",,,,,,,
5804895,"Leptidea juvernica Williams, 1946","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Leptidea",98,FALSE,"ACCEPTED","Leptidea juvernica","Pieridae","Dismorphiinae",65,"Williams, 1946","Leptidea","juvernica","Cryptic Wood White",,,,,,,,,
5137908,"Leptidea morsei (Fenton, 1882)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Leptidea",98,FALSE,"ACCEPTED","Leptidea morsei","Pieridae","Dismorphiinae",64,"(Fenton, 1882)","Leptidea","morsei","Fenton's Wood White","NT","EN","II+IV","SPEC2",,,,,
5137915,"Leptidea reali Reissinger, 1990","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Leptidea",98,FALSE,"ACCEPTED","Leptidea reali","Pieridae","Dismorphiinae",67,"Reissinger, 1990","Leptidea","reali","Réal's Wood White","LC","LC",,,,,,,
5137903,"Leptidea sinapis (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Leptidea",98,FALSE,"ACCEPTED","Leptidea sinapis","Pieridae","Dismorphiinae",66,"(Linnaeus, 1758)","Leptidea","sinapis","Wood White","LC","LC",,,,,,,
1932976,"Leptotes pirithous (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Leptotes",98,FALSE,"ACCEPTED","Leptotes pirithous","Lycaenidae","Polyommatinae",153,"(Linnaeus, 1767)","Leptotes","pirithous","Lang's Short-tailed Blue","LC","LC",,,,,,,
1909838,"Libythea celtis (Laicharting, 1782)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Libythea",98,FALSE,"ACCEPTED","Libythea celtis","Nymphalidae","Libytheinae",328,"(Laicharting, 1782)","Libythea","celtis","Nettle-tree Butterfly","LC","LC",,,,,,,
8429428,"Limenitis camilla (Linnaeus, 1764)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis",98,FALSE,"ACCEPTED","Limenitis camilla","Nymphalidae","Limenitidinae",255,"(Linnaeus, 1764)","Limenitis","camilla","White Admiral","LC","LC",,,,,,,
5132183,"Limenitis populi (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis",98,FALSE,"ACCEPTED","Limenitis populi","Nymphalidae","Limenitidinae",254,"(Linnaeus, 1758)","Limenitis","populi","Poplar Admiral","LC","NT",,,,,,,
8001799,"Limenitis reducta Staudinger, 1901","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis",98,FALSE,"ACCEPTED","Limenitis reducta","Nymphalidae","Limenitidinae",253,"Staudinger, 1901","Limenitis","reducta","Southern White Admiral","LC","LC",,,,,,,
4535614,"Lopinga achine (Scopoli, 1763)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Lopinga",98,FALSE,"ACCEPTED","Lopinga achine","Nymphalidae","Satyrinae",349,"(Scopoli, 1763)","Lopinga","achine","Woodland Brown","VU","VU","IV","SPEC1",,,,,
1921065,"Luthrodes Druce, 1895","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Luthrodes",94,FALSE,"ACCEPTED","Luthrodes galba","Lycaenidae","Polyommatinae",189,"(Lederer, 1855)","Luthrodes","galba","Small Desert Blue","NtA","NtA",,,,,,"EoR",
8356768,"Lycaena alciphron (Rottemburg, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",98,FALSE,"ACCEPTED","Lycaena alciphron","Lycaenidae","Lycaeninae",123,"(Rottemburg, 1775)","Lycaena","alciphron","Purple-shot Copper","LC","NT",,,,,,,
5792092,"Lycaena bleusei Oberthur, 1884","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",98,FALSE,"ACCEPTED","Lycaena bleusei","Lycaenidae","Lycaeninae",130,"(Oberthür, 1884)","Lycaena","bleusei","Iberian Sooty Copper","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
7865881,"Lycaena candens (Herrich-Schaffer, 1844)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",98,FALSE,"ACCEPTED","Lycaena candens","Lycaenidae","Lycaeninae",128,"(Herrich-Schäffer, 1844)","Lycaena","candens","Balkan Copper","LC","LC",,,,,,,
1929153,"Lycaena Fabricius, 1807","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",94,FALSE,"ACCEPTED","Lycaena dimorpha","Lycaenidae","Lycaeninae",121,"(Staudinger, 1881)","Lycaena","dimorpha","suggestion:","NtA","NtA",,,,,,"EoR",
1929270,"Lycaena dispar (Haworth, 1802)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",98,FALSE,"ACCEPTED","Lycaena dispar","Lycaenidae","Lycaeninae",126,"([Haworth], 1802)","Lycaena","dispar","Large Copper","LC","LC","II+IV",,,,,,
7417698,"Lycaena helle (Denis & Schiffermuller, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",98,FALSE,"ACCEPTED","Lycaena helle","Lycaenidae","Lycaeninae",122,"([Denis & Schiffermüller], 1775)","Lycaena","helle","Violet Copper","EN","LC","II+IV","SPEC1",,,,,
9554729,"Lycaena hippothoe (Linnaeus, 1761)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",97,FALSE,"ACCEPTED","Lycaena hippothoe","Lycaenidae","Lycaeninae",127,"(Linnaeus, 1760)","Lycaena","hippothoe","Purple-edged Copper","LC","NT",,"SPEC3",,,,,
5792091,"Lycaena ottomanus (Lefebvre, 1830)","SPECIES","FUZZY","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",96,FALSE,"ACCEPTED","Lycaena ottomana","Lycaenidae","Lycaeninae",129,"(Lefèbvre, 1831)","Lycaena","ottomana","Grecian Copper","LC","LC",,,,,,,
1929697,"Lycaena phlaeas (Linnaeus, 1761)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",98,FALSE,"ACCEPTED","Lycaena phlaeas","Lycaenidae","Lycaeninae",131,"(Linnaeus, 1760)","Lycaena","phlaeas","Small Copper","LC","LC",,,,,,,
9036079,"Lycaena thersamon (Esper, 1784)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",98,FALSE,"ACCEPTED","Lycaena thersamon","Lycaenidae","Lycaeninae",125,"(Esper, 1784)","Lycaena","thersamon","Lesser Fiery Copper","LC","LC",,"SPEC3",,,,,
1929402,"Lycaena thetis Klug, 1834","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",98,FALSE,"ACCEPTED","Lycaena thetis","Lycaenidae","Lycaeninae",124,"Klug, 1834","Lycaena","thetis","Fiery Copper","NtA","NtA",,,,,,"EoR",
5882898,"Lycaena tityrus (Poda, 1761)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",98,FALSE,"ACCEPTED","Lycaena tityrus","Lycaenidae","Lycaeninae",133,"(Poda, 1761)","Lycaena","tityrus","Sooty Copper","LC","LC",,,,,,,
1929659,"Lycaena virgaureae (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena",98,FALSE,"ACCEPTED","Lycaena virgaureae","Lycaenidae","Lycaeninae",132,"(Linnaeus, 1758)","Lycaena","virgaureae","Scarce Copper","LC","LC",,,,,,,
1924798,"Lysandra Hemming, 1933","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lysandra",94,FALSE,"ACCEPTED","Lysandra albicans","Lycaenidae","Polyommatinae",225,"(Gerhard, 1851)","Lysandra","albicans","Spanish Chalkhill Blue","LC","LC",,,,,,,
1925233,"Lysandra bellargus (Rottemburg, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,TRUE,"SYNONYM","Lysandra bellargus","Lycaenidae","Polyommatinae",222,"(Rottemburg, 1775)","Lysandra","bellargus","Adonis Blue","LC","LC",,,,,,,
1924867,"Lysandra caelestissima (Verity, 1921)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,TRUE,"SYNONYM","Lysandra caelestissima","Lycaenidae","Polyommatinae",224,"(Verity, 1921)","Lysandra","caelestissima","Azure Chalkhill Blue","LC","LC",,,"EuropeanEndemic","EUEndemic","Spain",,
1925221,"Lysandra coridon (Poda, 1761)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,TRUE,"SYNONYM","Lysandra coridon","Lycaenidae","Polyommatinae",223,"(Poda, 1761)","Lysandra","coridon","Chalkhill Blue","LC","LC",,,"EuropeanEndemic",,,,
1924798,"Lysandra Hemming, 1933","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lysandra",94,FALSE,"ACCEPTED","Lysandra corydonius","Lycaenidae","Polyommatinae",221,"(Herrich-Schäffer, 1852)","Lysandra","corydonius","Caucasian Blue","LC","NE",,,,,,,
7354189,"Lysandra hispana (Herrich-Schäffer, 1852)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lysandra",98,FALSE,"ACCEPTED","Lysandra hispana","Lycaenidae","Polyommatinae",220,"(Herrich-Schäffer, 1851)","Lysandra","hispana","Provence Chalkhill Blue","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
5792082,"Maniola chia Thomson, 1987","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Maniola",98,FALSE,"ACCEPTED","Maniola chia","Nymphalidae","Satyrinae",435,"Thomson, 1987","Maniola","chia","Chios Meadow Brown","LC","LC",,,"EuropeanEndemic","EUEndemic","Greece - Chios",,
5772938,"Maniola cypricola (Graves, 1928)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Maniola",98,FALSE,"ACCEPTED","Maniola cypricola","Nymphalidae","Satyrinae",437,"(Graves, 1928)","Maniola","cypricola","Cyprus Meadow Brown","LC","LC",,,"EuropeanEndemic","EUEndemic","Cyprus",,
9079889,"Maniola halicarnassus Thomson, 1990","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Maniola",98,FALSE,"ACCEPTED","Maniola halicarnassus","Nymphalidae","Satyrinae",439,"Thomson, 1990","Maniola","halicarnassus","Thomson's Meadow Brown","NT","NT",,"SPEC2",,,,,
5135513,"Maniola jurtina (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Maniola",98,FALSE,"ACCEPTED","Maniola jurtina","Nymphalidae","Satyrinae",433,"(Linnaeus, 1758)","Maniola","jurtina","Meadow Brown","LC","LC",,,,,,,
5772937,"Maniola megala (Oberthur, 1909)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Maniola",98,FALSE,"ACCEPTED","Maniola megala","Nymphalidae","Satyrinae",436,"(Oberthür, 1909)","Maniola","megala","Turkish Meadow Brown","NtA","NtA",,,,,,"EoR",
5135538,"Maniola nurag Ghiliani, 1852","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Maniola",98,FALSE,"ACCEPTED","Maniola nurag","Nymphalidae","Satyrinae",434,"(Ghiliani, 1852)","Maniola","nurag","Sardinian Meadow Brown","LC","LC",,,"EuropeanEndemic","EUEndemic","Italy - Sardinia",,
5135546,"Maniola telmessia (Zeller, 1847)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Maniola",98,FALSE,"ACCEPTED","Maniola telmessia","Nymphalidae","Satyrinae",438,"(Zeller, 1847)","Maniola","telmessia","Aegean Meadow Brown","LC","LC",,,,,,,
1916347,"Melanargia arge (Sulzer, 1776)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melanargia",98,FALSE,"ACCEPTED","Melanargia arge","Nymphalidae","Satyrinae",363,"(Sulzer, 1776)","Melanargia","arge","Italian Marbled White","LC","LC","II+IV",,"EuropeanEndemic","EUEndemic","Italy",,
7854318,"Melanargia galathea (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melanargia",98,FALSE,"ACCEPTED","Melanargia galathea","Nymphalidae","Satyrinae",361,"(Linnaeus, 1758)","Melanargia","galathea","Marbled White","LC","LC",,,,,,,
1916352,"Melanargia ines (Hoffmannsegg, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melanargia",98,FALSE,"ACCEPTED","Melanargia ines","Nymphalidae","Satyrinae",362,"(Hoffmansegg, 1804)","Melanargia","ines","Spanish Marbled White","LC","LC",,,,,,,
1916458,"Melanargia lachesis (Hubner, 1790)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melanargia",98,FALSE,"ACCEPTED","Melanargia lachesis","Nymphalidae","Satyrinae",360,"(Hübner, 1790)","Melanargia","lachesis","Iberian Marbled White","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
1916412,"Melanargia larissa (Geyer, 1828)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melanargia",98,FALSE,"ACCEPTED","Melanargia larissa","Nymphalidae","Satyrinae",359,"(Geyer, 1828)","Melanargia","larissa","Balkan Marbled White","LC","LC",,,,,,,
