"usageKey","scientificName","rank","scientificNameLocal","scientificNameEU","CountryCode","threatStatus","Endemic","occurrenceStatus","taxonID"
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","Satyrium acaciae","Satyrium acaciae","FR","LC","","present","7508312:ee59220e60ce82d5081956d5b879fce2"
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","Satyrium acaciae","Satyrium acaciae","GR","LC","","present","7508312:ee59220e60ce82d5081956d5b879fce2"
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","Satyrium acaciae","Satyrium acaciae","HR","LC","","present","7508312:ee59220e60ce82d5081956d5b879fce2"
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","Satyrium acaciae","Satyrium acaciae","HU","LC","","present","7508312:ee59220e60ce82d5081956d5b879fce2"
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","Satyrium acaciae","Satyrium acaciae","IT","LC","","present","7508312:ee59220e60ce82d5081956d5b879fce2"
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","Satyrium acaciae","Satyrium acaciae","LU","DD","","present","7508312:ee59220e60ce82d5081956d5b879fce2"
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","Satyrium acaciae","Satyrium acaciae","MD","No Red List available","","present","7508312:ee59220e60ce82d5081956d5b879fce2"
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","Satyrium acaciae","Satyrium acaciae","ME","No Red List available","","present","7508312:ee59220e60ce82d5081956d5b879fce2"
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","Satyrium acaciae","Satyrium acaciae","MK","Unknown","","present","7508312:ee59220e60ce82d5081956d5b879fce2"
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","Satyrium acaciae","Satyrium acaciae","PL","NT","","present","7508312:ee59220e60ce82d5081956d5b879fce2"
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","Satyrium acaciae","Satyrium acaciae","RO","No Red List available","","present","7508312:ee59220e60ce82d5081956d5b879fce2"
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","Satyrium acaciae","Satyrium acaciae","RS","VU","","present","7508312:ee59220e60ce82d5081956d5b879fce2"
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","Satyrium acaciae","Satyrium acaciae","SI","LC","","present","7508312:ee59220e60ce82d5081956d5b879fce2"
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","Satyrium acaciae","Satyrium acaciae","SK","EN","","present","7508312:ee59220e60ce82d5081956d5b879fce2"
7552387,"Satyrium esculi (Hubner, 1804)","SPECIES","Satyrium esculi","Satyrium esculi","AD","LC","","present","7552387:c4208ab86691d3925b29c214d9fea09e"
7552387,"Satyrium esculi (Hubner, 1804)","SPECIES","Satyrium esculi","Satyrium esculi","ES","Unknown","","present","7552387:c4208ab86691d3925b29c214d9fea09e"
7552387,"Satyrium esculi (Hubner, 1804)","SPECIES","Satyrium esculi","Satyrium esculi","FR","LC","","present","7552387:c4208ab86691d3925b29c214d9fea09e"
7552387,"Satyrium esculi (Hubner, 1804)","SPECIES","Satyrium esculi","Satyrium esculi","IT","LC","","present","7552387:c4208ab86691d3925b29c214d9fea09e"
7552387,"Satyrium esculi (Hubner, 1804)","SPECIES","Satyrium esculi","Satyrium esculi","PT","No Red List available","","present","7552387:c4208ab86691d3925b29c214d9fea09e"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","AD","VU","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","AL","Unknown","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","AT","VU","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","BA","LC","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","BE","CR","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","BG","LC","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","CH","EN","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","CZ","EN","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","DE","EN","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","DK","RE","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","EE","No Red List available","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","ES","Unknown","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","FR","LC","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","GR","LC","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","HR","LC","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","HU","LC","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","IT","LC","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","LT","Unknown","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","LU","NT","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","LV","No Red List available","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","ME","No Red List available","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","MK","Unknown","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","NL","EN","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","PL","LC","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","PT","No Red List available","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","RO","No Red List available","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","RS","NT","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","SE","NT","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","SI","LC","","present","5882969:979e5108c91d7927d780693b13272ff9"
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","Satyrium ilicis","Satyrium ilicis","SK","EN","","present","5882969:979e5108c91d7927d780693b13272ff9"
8830632,"Satyrium ledereri (Boisduval, 1848)","SPECIES","Satyrium ledereri","Satyrium ledereri","GR","VU","","present","8830632:7b8daad7ba9f0eeb3d70465fabee46d2"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","AL","Unknown","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","AT","NT","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","BA","LC","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","BE","LC","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","BG","LC","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","BY","Unknown","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","CH","VU","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","CZ","LC","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","DE","LC","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","DK","RE","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","EE","No Red List available","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","ES","Unknown","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","FI","LC","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","FR","LC","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","GB","EN","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","GR","NT","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","HR","LC","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","HU","LC","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","IT","NT","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","LT","Unknown","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","LU","EN","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","LV","No Red List available","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","MD","No Red List available","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","ME","No Red List available","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","MK","Unknown","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","PL","LC","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","RO","No Red List available","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","RS","NT","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","SE","LC","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","SI","LC","","present","5882980:51900a217698b875054a39944d7a6c9d"
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","Satyrium pruni","Satyrium pruni","SK","EN","","present","5882980:51900a217698b875054a39944d7a6c9d"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","AD","VU","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","AL","Unknown","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","AT","NT","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","BA","LC","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","BE","DD","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","BG","LC","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","CH","NT","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","CZ","VU","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","DE","VU","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","ES","Unknown","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","FR","LC","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","GR","LC","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","HR","LC","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","HU","LC","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","IT","LC","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","LT","Unknown","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","LU","RE","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","ME","No Red List available","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","MK","Unknown","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","PL","LC","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","PT","No Red List available","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","RO","No Red List available","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","RS","NT","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","SI","LC","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","Satyrium spini","Satyrium spini","SK","EN","","present","7391741:31b4e24afcd7c960b291229af2e06fa9"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","AD","EN","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","AL","VU","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","AT","VU","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","BA","NT","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","BE","LC","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","BG","LC","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","CH","LC","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","CZ","VU","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","DE","LC","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","DK","EN","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","EE","No Red List available","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","ES","Unknown","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","FI","LC","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","FR","LC","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","GB","EN","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","GR","LC","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","HR","LC","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","HU","LC","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","IT","LC","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","LI","No Red List available","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","LT","Unknown","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","LU","CR","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","LV","No Red List available","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","ME","No Red List available","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","MK","Unknown","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","NL","CR","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","NO","VU","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","PL","LC","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","RO","No Red List available","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","RS","EN","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","SE","NT","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","SI","LC","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","Satyrium w-album","Satyrium w-album","SK","EN","","present","5882965:1011755a14e85215bb9ce6e150fe2d3e"
5134301,"Satyrus actaea (Esper, 1781)","SPECIES","Satyrus actaea","Satyrus actaea","AD","LC","","present","5134301:4a8e33885eea4b449b09796ad4c9daf0"
5134301,"Satyrus actaea (Esper, 1781)","SPECIES","Satyrus actaea","Satyrus actaea","ES","Unknown","","present","5134301:4a8e33885eea4b449b09796ad4c9daf0"
5134301,"Satyrus actaea (Esper, 1781)","SPECIES","Satyrus actaea","Satyrus actaea","FR","LC","","present","5134301:4a8e33885eea4b449b09796ad4c9daf0"
5134301,"Satyrus actaea (Esper, 1781)","SPECIES","Satyrus actaea","Satyrus actaea","IT","NT","","present","5134301:4a8e33885eea4b449b09796ad4c9daf0"
5134301,"Satyrus actaea (Esper, 1781)","SPECIES","Satyrus actaea","Satyrus actaea","PT","No Red List available","","present","5134301:4a8e33885eea4b449b09796ad4c9daf0"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","AL","Unknown","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","AT","NE","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","BA","NT","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","BG","VU","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","CH","NT","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","ES","Unknown","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","FR","LC","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","GR","LC","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","HR","LC","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","IT","LC","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","ME","No Red List available","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","MK","Unknown","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","RS","VU","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","RU","No Red List available","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Satyrus ferula","Satyrus ferula","SI","VU","","present","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134194,"Satyrus virbius (Herrich-Schaffer, 1844)","SPECIES","Satyrus virbius","Satyrus virbius","RU","No Red List available","","present","5134194:0ceaa6b9c0526ab56f722ab3b66e4489"
5134194,"Satyrus virbius (Herrich-Schaffer, 1844)","SPECIES","Satyrus virbius","Satyrus virbius","UA","No Red List available","","present","5134194:0ceaa6b9c0526ab56f722ab3b66e4489"
1928248,"Scolitantides orion (Pallas, 1771)","SPECIES","Scolitantides orion","Scolitantides orion","AL","VU","","present","1928248:d0e73414bbd62213d759604f9ac6bfeb"
