"taxonID","locality","countryCode","threatStatus","establishmentMeans","source"
"red-lists-european-butterflies-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7","Greece","GR","NT","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7","Albania","AL","VU","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Andorra","AD","LC","Breeding","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Austria","AT","LC","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Bosnia and Herzegovina","BA","LC","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Switzerland","CH","LC","Breeding","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Germany","DE","LC","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Denmark","DK","LC","Breeding","Wind & Phil (2004)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Estonia","EE","LC","Breeding","Anu Tiitsaar (pers.comm.)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Finland","FI","LC","Breeding","Kaitila et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","United Kingdom","GB","LC","Breeding","Fox et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Hungary","HU","LC","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Lithuania","LT","LC","Breeding","Rašomavicius (2007)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Luxembourg","LU","LC","Breeding","Mestdagh et al. (2018)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Netherlands","NL","LC","Breeding","Bos et al. (2006)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Norway","NO","LC","Breeding","Henriksen & Hilmo (2015)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Poland","PL","LC","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Romania","RO","LC","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Serbia","RS","LC","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Sweden","SE","LC","Breeding","Ahrné et al. (2015)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Slovenia","SI","LC","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Slovakia","SK","LC","Breeding","Hernik Kalivoda (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Ukraine","UA","LC","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Czech Republic","CZ","NE","Breeding","Beneš and Konvicka (2017)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Latvia","LV","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Moldova","MD","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Portugal","PT","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Belgium","BE","NT","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Belarus","BY","Unknown","Breeding","Kulak & Yakovlev (2018)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Ireland","IE","NE","Breeding","Regan et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:da9a085f75247815d955a8473b0502e1","Liechtenstein","LI","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:db0f064abf1cb205917c91ba7e0c2bbf","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:db0f064abf1cb205917c91ba7e0c2bbf","Greece","GR","EN","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:dbbe58afead133c618e6a8d8e295eae3","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:dbbe58afead133c618e6a8d8e295eae3","France","FR","NT","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:dbbe58afead133c618e6a8d8e295eae3","Andorra","AD","VU","Breeding","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:dc0a075ff696ceab22103a6063913dd8","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:dc143f0df61fb686ee1dfae8dba78b41","Bulgaria","BG","CR","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:dc143f0df61fb686ee1dfae8dba78b41","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:dc143f0df61fb686ee1dfae8dba78b41","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:dc143f0df61fb686ee1dfae8dba78b41","Montenegro","ME","No Red List available","NeedsConfirmation",
"red-lists-european-butterflies-checklist:taxon:dc143f0df61fb686ee1dfae8dba78b41","Albania","AL","NT","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:dc2581fc6011b2440ee35a250406da6c","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dc2581fc6011b2440ee35a250406da6c","Greece","GR","NT","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:dc2581fc6011b2440ee35a250406da6c","Croatia","HR","Unknown","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:dc2581fc6011b2440ee35a250406da6c","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:dc2581fc6011b2440ee35a250406da6c","Bulgaria","BG","VU","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:dc2581fc6011b2440ee35a250406da6c","Serbia","RS","LC","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:dc2581fc6011b2440ee35a250406da6c","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:dc2581fc6011b2440ee35a250406da6c","Bosnia and Herzegovina","BA","VU","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Andorra","AD","LC","Breeding","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Austria","AT","LC","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Bosnia and Herzegovina","BA","LC","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Belgium","BE","LC","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Switzerland","CH","LC","Breeding","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Germany","DE","LC","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Denmark","DK","LC","Breeding","Wind & Phil (2004)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Estonia","EE","LC","Breeding","Anu Tiitsaar (pers.comm.)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","United Kingdom","GB","LC","Breeding","Fox et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Hungary","HU","LC","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Lithuania","LT","LC","Breeding","Rašomavicius (2007)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Luxembourg","LU","LC","Breeding","Mestdagh et al. (2018)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Netherlands","NL","LC","Breeding","Bos et al. (2006)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Poland","PL","LC","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Serbia","RS","LC","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Slovenia","SI","LC","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Slovakia","SK","LC","Breeding","Hernik Kalivoda (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Ukraine","UA","LC","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Czech Republic","CZ","NE","Breeding","Beneš and Konvicka (2017)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Liechtenstein","LI","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Latvia","LV","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Portugal","PT","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Romania","RO","NT","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Belarus","BY","Unknown","Breeding","Kulak & Yakovlev (2018)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Moldova","MD","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Ireland","IE","DD","Breeding","Regan et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Andorra","AD","LC","Breeding","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Austria","AT","LC","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Bosnia and Herzegovina","BA","LC","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Switzerland","CH","LC","Breeding","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Denmark","DK","LC","Breeding","Wind & Phil (2004)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Estonia","EE","LC","Breeding","Anu Tiitsaar (pers.comm.)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Finland","FI","LC","Breeding","Kaitila et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","United Kingdom","GB","LC","Breeding","Fox et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Hungary","HU","LC","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Ireland","IE","LC","Breeding","Regan et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Lithuania","LT","LC","Breeding","Rašomavicius (2007)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Netherlands","NL","LC","Breeding","Bos et al. (2006)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Norway","NO","LC","Breeding","Henriksen & Hilmo (2015)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Poland","PL","LC","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Romania","RO","LC","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Serbia","RS","LC","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Sweden","SE","LC","Breeding","Ahrné et al. (2015)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Slovenia","SI","LC","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Slovakia","SK","LC","Breeding","Hernik Kalivoda (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Ukraine","UA","LC","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Liechtenstein","LI","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Latvia","LV","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Moldova","MD","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Portugal","PT","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Belgium","BE","NT","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Czech Republic","CZ","NT","Breeding","Beneš and Konvicka (2017)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Germany","DE","NT","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Luxembourg","LU","NT","Breeding","Mestdagh et al. (2018)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Belarus","BY","Unknown","Breeding","Kulak & Yakovlev (2018)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Austria","AT","EN","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Czech Republic","CZ","EN","Breeding","Beneš and Konvicka (2017)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Germany","DE","EN","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Andorra","AD","LC","Breeding","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Bosnia and Herzegovina","BA","LC","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Hungary","HU","LC","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Poland","PL","LC","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Moldova","MD","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Greece","GR","NT","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Romania","RO","NT","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Ukraine","UA","NT","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Belgium","BE","RE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Lithuania","LT","RE","Breeding","Rašomavicius (2007)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Switzerland","CH","VU","Breeding","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Slovenia","SI","VU","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Slovakia","SK","VU","Breeding","Hernik Kalivoda (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Serbia","RS","LC","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Lithuania","LT","DD","Breeding","Rašomavicius (2007)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Andorra","AD","LC","Breeding","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Bosnia and Herzegovina","BA","LC","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Belgium","BE","LC","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Germany","DE","LC","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Hungary","HU","LC","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Luxembourg","LU","LC","Breeding","Mestdagh et al. (2018)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Poland","PL","LC","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Romania","RO","LC","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Serbia","RS","LC","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Slovakia","SK","LC","Breeding","Hernik Kalivoda (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Ukraine","UA","LC","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Netherlands","NL","NE","Breeding","Bos et al. (2006)"
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Cyprus","CY","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Moldova","MD","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca","Portugal","PT","No Red List available","Breeding",
